 Date Time CO SO2 NO2 CHX NO
 11.11.12 12:00 0.12 0.00 0.22 1.65 0.06
 -------- 13:00 0.13 0.00 0.24 1.63 0.06
 -------- 14:00 0.14 0.00 0.28 1.64 0.08
 -------- 15:00 0.15 0.01 0.30 1.63 0.08
 -------- 16:00 0.13 0.00 0.29 1.62 0.07
 11.11.12 17:00 0.14 0.00 0.30 1.61 0.07
 -------- 18:00 0.15 0.00 0.31 1.63 0.09
 -------- 19:00 0.16 0.00 0.31 1.67 0.13
 -------- 20:00 0.15 0.00 0.30 1.67 0.07
 -------- 21:00 0.12 0.00 0.27 1.62 0.03
 11.11.12 22:00 0.10 0.00 0.24 1.59 0.02
 -------- 23:00 0.09 0.00 0.20 1.57 0.01
 -------- 00:00 0.08 0.01 0.14 1.56 0.00
 -------- 01:00 0.08 0.01 0.12 1.55 0.00
 -------- 02:00 0.07 0.01 0.11 1.54 0.00
 12.11.12 03:00 0.08 0.00 0.11 1.55 0.00
 -------- 04:00 0.08 0.01 0.13 1.55 0.00
 -------- 05:00 0.09 0.00 0.15 1.55 0.01
 -------- 06:00 0.10 0.00 0.18 1.55 0.03
 -------- 07:00 0.14 0.00 0.23 1.57 0.07
 12.11.12 08:00 0.15 0.00 0.25 1.59 0.08
 -------- 09:00 0.15 0.00 0.25 1.59 0.09
 -------- 10:00 0.14 0.00 0.23 1.59 0.07
 -------- 11:00 0.14 0.00 0.21 1.59 0.06
 -------- 12:00 0.11 0.00 0.19 1.57 0.04
 12.11.12 13:00 0.11 0.00 0.17 1.56 0.04
 -------- 14:00 0.10 0.00 0.18 1.55 0.04
 -------- 15:00 0.11 0.00 0.19 1.56 0.04
 -------- 16:00 0.11 0.00 0.19 1.55 0.04
 -------- 17:00 0.11 0.01 0.19 1.56 0.04
 12.11.12 18:00 0.10 0.00 0.18 1.55 0.03
 -------- 19:00 0.10 0.00 0.19 1.55 0.03
 -------- 20:00 0.10 0.00 0.18 1.56 0.02
 -------- 21:00 0.10 0.00 0.17 1.57 0.02
 -------- 22:00 0.10 0.00 0.19 1.56 0.04
 12.11.12 23:00 0.10 0.00 0.19 1.57 0.04
 -------- 00:00 0.10 0.00 0.19 1.56 0.01
 -------- 01:00 0.09 0.00 0.17 1.55 0.01
 -------- 02:00 0.08 0.00 0.10 1.53 0.00
 -------- 03:00 0.08 0.01 0.10 1.52 ----
 13.11.12 04:00 0.07 0.00 0.10 1.50 0.00
 -------- 05:00 0.08 0.00 0.16 1.50 0.02
 -------- 06:00 0.09 0.00 0.21 1.51 0.03
 -------- 07:00 0.10 0.00 0.21 1.52 0.03
 -------- 08:00 0.11 0.00 0.22 1.53 0.03
 13.11.12 09:00 0.12 0.00 0.23 1.54 0.05
 -------- 10:00 0.12 0.00 0.27 1.53 0.10
