 Date Time CO SO2 NO2 CHX NO
 04.12.12 00:00 0.06 0.00 0.14 1.44 0.01
 -------- 01:00 0.06 0.00 0.10 1.44 0.00
 -------- 02:00 0.06 0.01 0.12 1.43 0.01
 -------- 03:00 0.05 0.00 0.13 1.42 0.01
 -------- 04:00 0.06 0.00 0.13 1.42 0.01
 04.12.12 05:00 0.05 0.00 0.12 1.43 0.01
 -------- 06:00 0.10 0.01 0.15 1.46 0.01
 -------- 07:00 0.07 0.00 0.15 1.47 0.01
 -------- 08:00 0.08 0.01 0.15 1.49 0.02
 -------- 09:00 0.08 0.01 0.16 1.51 0.02
 04.12.12 10:00 0.08 0.01 0.15 1.52 0.02
 -------- 11:00 0.11 0.01 0.17 1.52 0.05
 -------- 12:00 0.11 0.01 0.17 1.57 0.07
 -------- 13:00 0.11 0.01 0.18 1.66 0.11
 -------- 14:00 0.20 0.01 0.22 1.82 0.23
 04.12.12 15:00 0.23 0.01 0.23 1.78 0.29
 -------- 16:00 0.18 0.00 0.19 1.70 0.20
 -------- 17:00 0.15 0.00 0.17 1.62 0.16
 -------- 18:00 0.09 0.00 0.18 1.57 0.07
 -------- 19:00 0.07 0.00 0.18 1.66 0.04
 04.12.12 20:00 0.06 0.00 0.18 1.53 0.05
 -------- 21:00 0.06 0.00 0.21 1.49 0.07
 -------- 22:00 0.06 0.01 0.19 1.53 0.06
 -------- 23:00 0.05 0.00 0.20 1.49 0.05
 -------- 00:00 0.04 0.01 0.18 1.50 0.03
 05.12.12 01:00 0.04 0.01 0.12 1.42 0.01
 -------- 02:00 0.05 0.01 0.11 1.42 0.01
 -------- 03:00 0.05 0.00 0.09 1.42 0.00
 -------- 04:00 0.06 0.01 0.14 1.42 0.01
 -------- 05:00 0.06 0.01 0.18 1.43 0.02
 05.12.12 06:00 0.07 0.01 0.22 1.49 0.04
 -------- 07:00 0.10 0.00 0.28 1.49 0.07
 -------- 08:00 0.10 0.00 0.27 1.47 0.05
 -------- 09:00 0.10 0.00 0.28 1.47 0.05
 -------- 10:00 0.08 0.01 0.24 1.46 0.04
 05.12.12 11:00 0.09 0.01 0.27 1.47 0.06
 -------- 12:00 0.08 0.01 0.23 1.46 0.06
 -------- 13:00 0.08 0.00 0.17 1.46 0.04
 -------- 14:00 0.08 0.00 0.15 1.44 0.03
 -------- 15:00 0.09 0.01 0.23 1.46 0.06
 05.12.12 16:00 0.10 0.01 0.29 1.49 0.08
 -------- 17:00 0.13 0.00 0.32 1.57 0.08
 -------- 18:00 0.18 0.01 0.37 1.69 0.14
 -------- 19:00 0.17 0.01 0.38 1.64 0.14
 -------- 20:00 0.14 0.01 0.36 1.60 0.09
 05.12.12 21:00 0.12 0.00 0.35 1.58 0.07
 -------- 22:00 0.11 0.00 0.34 1.57 0.05
 -------- 23:00 0.11 0.00 0.32 1.55 0.04
