 Date Time CO SO2 NO2 CHX NO
 13.11.12 00:00 0.10 0.00 0.19 1.56 0.01
 -------- 01:00 0.09 0.00 0.17 1.55 0.01
 -------- 02:00 0.08 0.00 0.10 1.53 0.00
 -------- 03:00 0.08 0.01 0.10 1.52 ----
 -------- 04:00 0.07 0.00 0.10 1.50 0.00
 13.11.12 05:00 0.08 0.00 0.16 1.50 0.02
 -------- 06:00 0.09 0.00 0.21 1.51 0.03
 -------- 07:00 0.10 0.00 0.21 1.52 0.03
 -------- 08:00 0.11 0.00 0.22 1.53 0.03
 -------- 09:00 0.12 0.00 0.23 1.54 0.05
 13.11.12 10:00 0.12 0.00 0.27 1.53 0.10
 -------- 11:00 0.11 0.00 0.26 1.54 0.08
 -------- 12:00 0.11 0.00 0.26 1.53 0.08
 -------- 13:00 0.10 0.00 0.23 1.53 0.06
 -------- 14:00 0.09 0.00 0.21 1.54 0.03
 13.11.12 15:00 0.09 0.00 0.25 1.55 0.05
 -------- 16:00 0.11 0.00 0.32 1.55 0.09
 -------- 17:00 0.13 0.00 0.31 1.57 0.08
 -------- 18:00 0.11 0.00 0.27 1.59 0.05
 -------- 19:00 0.10 0.00 0.29 1.57 0.05
 13.11.12 20:00 0.10 0.00 0.25 1.57 0.03
 -------- 21:00 0.09 0.00 0.18 1.74 0.02
 -------- 22:00 0.07 0.00 0.11 1.80 0.00
 -------- 23:00 0.06 0.00 0.10 1.69 0.00
 -------- 00:00 0.06 0.00 0.09 1.59 0.00
 14.11.12 01:00 0.06 0.01 0.08 1.58 0.00
 -------- 02:00 0.05 0.00 0.08 1.65 0.00
 -------- 03:00 0.04 0.00 0.08 1.62 0.00
 -------- 04:00 0.06 0.00 0.12 1.61 0.00
 -------- 05:00 0.06 0.00 0.11 1.60 0.00
 14.11.12 06:00 0.06 0.00 0.12 1.61 0.00
 -------- 07:00 0.06 0.00 0.15 1.77 0.00
 -------- 08:00 0.06 0.01 0.14 1.68 0.00
 -------- 09:00 0.08 0.00 0.20 1.72 0.02
 -------- 10:00 0.08 0.01 0.17 1.72 0.01
 14.11.12 11:00 0.07 0.00 0.16 1.76 0.02
 -------- 12:00 0.07 0.00 0.14 1.69 0.02
 -------- 13:00 0.06 0.00 0.13 1.65 0.01
 -------- 14:00 0.07 0.00 0.16 1.70 0.01
 -------- 15:00 0.09 0.00 0.23 1.64 0.04
 14.11.12 16:00 0.08 0.00 0.16 1.58 0.02
 -------- 17:00 0.09 0.00 0.24 1.57 0.04
 -------- 18:00 0.08 0.00 0.17 1.57 0.02
 -------- 19:00 0.09 0.00 0.22 1.58 0.05
 -------- 20:00 0.09 0.00 0.22 1.58 0.05
 14.11.12 21:00 0.09 0.00 0.18 1.60 0.03
 -------- 22:00 0.08 0.00 0.18 1.60 0.02
