 Date Time CO SO2 NO2 CHX NO
 19.11.12 00:00 0.06 0.00 0.09 1.48 0.00
 -------- 01:00 0.06 0.00 0.06 1.48 0.00
 -------- 02:00 0.06 0.00 0.06 1.48 0.00
 -------- 03:00 0.06 0.00 0.06 1.48 0.00
 -------- 04:00 0.06 0.00 0.06 1.48 0.00
 19.11.12 05:00 0.07 0.00 0.10 1.48 0.01
 -------- 06:00 0.08 0.01 0.11 1.50 0.02
 -------- 07:00 0.10 0.01 0.17 1.50 0.03
 -------- 08:00 0.10 0.00 0.17 1.51 0.03
 -------- 09:00 0.08 0.00 0.13 1.50 0.02
 19.11.12 10:00 0.08 0.01 0.17 1.51 0.03
 -------- 11:00 0.10 0.00 0.15 1.51 0.04
 -------- 12:00 0.08 0.00 0.13 1.51 0.03
 -------- 13:00 0.09 0.00 0.15 1.51 0.04
 -------- 14:00 0.09 0.00 0.16 1.52 0.04
 19.11.12 15:00 0.10 0.00 0.18 1.53 0.05
 -------- 16:00 0.11 0.00 0.19 1.53 0.05
 -------- 17:00 0.11 0.00 0.18 1.53 0.05
 -------- 18:00 0.11 0.00 0.18 1.53 0.04
 -------- 19:00 0.10 0.00 0.17 1.53 0.03
 19.11.12 20:00 0.10 0.00 0.15 1.53 0.03
 -------- 21:00 0.10 0.00 0.14 1.52 0.02
 -------- 22:00 0.10 0.00 0.13 1.52 0.02
 -------- 23:00 0.10 0.00 0.13 1.52 0.02
 -------- 00:00 0.10 0.00 0.13 1.52 0.02
 20.11.12 01:00 0.10 0.00 0.11 1.52 0.01
 -------- 02:00 0.10 0.00 0.10 1.53 0.01
 -------- 03:00 0.10 0.00 0.10 1.53 0.01
 -------- 04:00 0.10 0.01 0.11 1.53 0.01
 -------- 05:00 0.11 0.00 0.12 1.54 0.04
 20.11.12 06:00 0.15 0.00 0.14 1.55 0.10
 -------- 07:00 0.16 0.00 0.15 1.58 0.15
 -------- 08:00 0.18 0.00 0.16 1.60 0.16
 -------- 09:00 0.18 0.00 0.15 1.60 0.16
 -------- 10:00 0.16 0.00 0.16 1.61 0.12
 20.11.12 11:00 0.15 0.00 0.16 1.59 0.11
 -------- 12:00 0.15 0.00 0.20 1.59 0.13
 -------- 13:00 0.13 0.00 0.20 1.57 0.07
 -------- 14:00 0.13 0.00 0.23 1.56 0.07
 -------- 15:00 0.10 0.00 0.20 1.55 0.04
 20.11.12 16:00 0.10 0.00 0.17 1.52 0.03
 -------- 17:00 0.11 0.01 0.20 1.52 0.04
 -------- 18:00 0.10 0.00 0.18 1.51 0.03
 -------- 19:00 0.10 0.00 0.19 1.51 0.03
 -------- 20:00 0.10 0.00 0.19 1.51 0.03
 20.11.12 21:00 0.10 0.00 0.17 1.51 0.02
 -------- 22:00 0.10 0.00 0.15 1.51 0.01
