 Date Time CO SO2 NO2 CHX NO
 09.01.13 12:00 0.10 0.01 0.20 1.95 0.04
 -------- 13:00 0.10 0.01 0.25 1.70 0.08
 -------- 14:00 0.13 0.01 0.24 1.87 0.08
 -------- 15:00 0.09 0.01 0.21 2.64 0.04
 -------- 16:00 0.10 0.01 0.29 2.26 0.08
 09.01.13 17:00 0.09 0.01 0.27 1.97 0.05
 -------- 18:00 0.11 0.01 0.28 1.72 0.05
 -------- 19:00 0.10 0.00 0.29 1.57 0.05
 -------- 20:00 0.13 0.01 0.33 1.63 0.12
 -------- 21:00 0.10 0.02 0.30 1.55 0.04
 09.01.13 22:00 0.08 0.01 0.27 1.53 0.03
 -------- 23:00 0.07 0.01 0.25 1.51 0.02
 -------- 00:00 0.06 0.00 0.24 1.50 0.02
 -------- 01:00 0.05 0.01 0.14 1.50 0.01
 -------- 02:00 0.04 0.01 0.11 1.46 0.00
 10.01.13 03:00 0.04 0.01 0.13 1.47 0.00
 -------- 04:00 0.04 0.01 0.13 1.48 0.00
 -------- 05:00 0.05 0.00 0.12 1.48 0.01
 -------- 06:00 0.07 0.01 0.17 1.52 0.01
 -------- 07:00 0.09 0.01 0.20 1.52 0.02
 10.01.13 08:00 0.11 0.01 0.25 1.56 0.04
 -------- 09:00 0.12 0.00 0.29 1.55 0.06
 -------- 10:00 0.12 0.02 0.30 1.58 0.07
 -------- 11:00 0.10 0.01 0.28 1.58 0.07
 -------- 12:00 0.11 0.01 0.26 1.62 0.09
 10.01.13 13:00 0.10 0.01 0.26 1.61 0.08
 -------- 14:00 0.10 0.01 0.26 1.61 0.09
 -------- 15:00 0.15 0.01 0.31 1.81 0.10
 -------- 16:00 0.11 0.01 0.30 1.60 0.08
 -------- 17:00 0.11 0.01 0.31 1.59 0.09
 10.01.13 18:00 0.11 0.00 0.32 1.57 0.07
 -------- 19:00 0.11 0.01 0.30 1.58 0.05
 -------- 20:00 0.09 0.01 0.25 1.54 0.03
 -------- 21:00 0.10 0.01 0.24 1.54 0.03
 -------- 22:00 0.09 0.01 0.27 1.56 0.04
 10.01.13 23:00 0.09 0.01 0.26 1.54 0.04
 -------- 00:00 0.08 0.01 0.30 1.56 0.04
 -------- 01:00 0.08 0.01 0.30 1.55 0.02
 -------- 02:00 0.08 0.01 0.31 1.56 0.02
 -------- 03:00 0.09 0.01 0.33 1.62 0.06
 11.01.13 04:00 0.07 0.00 0.33 1.58 0.03
 -------- 05:00 0.09 0.01 0.30 1.60 0.02
 -------- 06:00 0.09 0.01 0.30 1.60 0.03
 -------- 07:00 0.18 0.01 0.34 1.71 0.10
 -------- 08:00 0.18 0.00 0.35 1.65 0.12
 11.01.13 09:00 0.15 0.01 0.37 1.65 0.13
 -------- 10:00 0.14 0.01 0.37 1.66 0.14
 -------- 11:00 0.14 0.01 0.36 1.66 0.14
