 Date Time CO SO2 NO2 CHX NO
 15.11.12 00:00 0.07 0.00 0.20 1.53 0.02
 -------- 01:00 0.07 0.00 0.17 1.51 0.01
 -------- 02:00 0.06 0.00 0.14 1.49 0.01
 -------- 03:00 0.06 0.00 0.11 1.48 0.00
 -------- 04:00 0.06 0.00 0.09 1.47 0.00
 15.11.12 05:00 0.07 0.00 0.17 1.48 0.02
 -------- 06:00 0.09 0.00 0.22 1.51 0.05
 -------- 07:00 0.10 0.00 0.22 1.53 0.07
 -------- 08:00 0.11 0.00 0.22 1.55 0.08
 -------- 09:00 0.10 0.00 0.23 1.56 0.08
 15.11.12 10:00 0.10 0.01 0.23 1.55 0.08
 -------- 11:00 0.11 0.00 0.22 1.54 0.07
 -------- 12:00 0.10 0.00 0.17 1.52 0.04
 -------- 13:00 0.10 0.00 0.20 1.51 0.05
 -------- 14:00 0.10 0.00 0.18 1.51 0.04
 15.11.12 15:00 0.10 0.01 0.17 1.51 0.03
 -------- 16:00 0.11 0.01 0.18 1.51 0.03
 -------- 17:00 0.09 0.00 0.17 1.50 0.02
 -------- 18:00 0.09 0.00 0.15 1.50 0.02
 -------- 19:00 0.08 0.00 0.17 1.49 0.02
 15.11.12 20:00 0.08 0.00 0.19 1.48 0.02
 -------- 21:00 0.08 0.00 0.23 1.48 0.04
 -------- 22:00 0.08 0.00 0.23 1.49 0.04
 -------- 23:00 0.06 0.00 0.20 1.51 0.03
 -------- 00:00 0.06 0.00 0.18 1.50 0.02
 16.11.12 01:00 0.06 0.00 0.17 1.49 0.02
 -------- 02:00 0.06 0.00 0.09 1.53 0.01
 -------- 03:00 0.04 0.00 0.05 1.53 ----
 -------- 04:00 0.04 0.00 0.06 1.51 ----
 -------- 05:00 0.04 0.00 0.09 1.48 0.00
 16.11.12 06:00 0.06 0.00 0.10 1.50 0.00
 -------- 07:00 0.07 0.00 0.09 1.60 0.00
 -------- 08:00 0.08 0.00 0.13 1.65 0.00
 -------- 09:00 0.08 0.01 0.14 1.73 0.01
 -------- 10:00 0.08 0.00 0.15 1.75 0.01
 16.11.12 11:00 0.08 0.00 0.15 1.65 0.02
 -------- 12:00 0.08 0.00 0.13 1.58 0.02
 -------- 13:00 0.06 0.01 0.12 1.54 0.01
 -------- 14:00 0.07 0.01 0.15 1.53 0.01
 -------- 15:00 0.08 0.00 0.18 1.56 0.01
 16.11.12 16:00 0.07 0.00 0.16 1.57 0.01
 -------- 17:00 0.08 0.00 0.14 1.68 0.01
 -------- 18:00 0.08 0.01 0.14 1.74 0.00
 -------- 19:00 0.08 0.01 0.13 1.80 0.00
 -------- 20:00 0.07 0.01 0.12 1.77 0.00
 16.11.12 21:00 0.08 0.01 0.15 1.71 0.01
 -------- 22:00 0.08 0.01 0.13 1.66 0.00
