 Date Time CO SO2 NO2 CHX NO
 24.10.12 00:00 0.12 0.00 0.27 1.56 0.07
 -------- 01:00 0.11 0.00 0.25 1.58 0.06
 -------- 02:00 0.10 0.00 0.25 1.59 0.05
 -------- 03:00 0.10 0.00 0.24 1.61 0.03
 -------- 04:00 0.10 0.01 0.22 1.61 0.06
 24.10.12 05:00 0.11 0.00 0.23 1.64 0.09
 -------- 06:00 0.13 0.00 0.24 1.69 0.12
 -------- 07:00 0.14 0.00 0.21 1.71 0.09
 -------- 08:00 0.14 0.00 0.22 1.74 0.09
 -------- 09:00 0.13 0.00 0.23 1.69 0.06
 24.10.12 10:00 0.12 0.00 0.20 1.65 0.04
 -------- 11:00 0.12 0.00 0.18 1.66 0.03
 -------- 12:00 0.13 0.00 0.18 1.66 0.02
 -------- 13:00 0.10 0.00 0.19 1.70 0.03
 -------- 14:00 0.10 0.00 0.19 1.80 0.04
 24.10.12 15:00 0.09 0.00 0.18 1.82 0.03
 -------- 16:00 0.09 0.00 0.21 1.79 0.05
 -------- 17:00 0.11 0.00 0.20 1.67 0.03
 -------- 18:00 0.11 0.01 0.26 1.81 0.04
 -------- 19:00 0.12 0.01 0.27 1.57 0.06
 24.10.12 20:00 0.12 0.01 0.26 1.56 0.04
 -------- 21:00 0.11 0.00 0.25 1.55 0.03
 -------- 22:00 0.09 0.00 0.21 1.53 0.02
 -------- 23:00 0.08 0.00 0.17 1.52 0.01
 -------- 00:00 0.07 0.00 0.13 1.51 0.00
 25.10.12 01:00 0.06 0.00 0.13 1.49 0.00
 -------- 02:00 0.06 0.00 0.10 1.50 0.00
 -------- 03:00 0.06 0.00 0.09 1.49 0.00
 -------- 04:00 0.06 0.00 0.09 1.48 0.00
 -------- 05:00 0.07 0.00 0.13 1.49 0.01
 25.10.12 06:00 0.08 0.00 0.17 1.50 0.02
 -------- 07:00 0.10 0.00 0.20 1.51 0.03
 -------- 08:00 0.10 0.00 0.21 1.51 0.04
 -------- 09:00 0.10 0.01 0.19 1.51 0.04
 -------- 10:00 0.10 0.01 0.19 1.51 0.03
 25.10.12 11:00 0.10 0.00 0.18 1.51 0.03
 -------- 12:00 0.10 0.00 0.17 1.50 0.03
 -------- 13:00 0.10 0.00 0.19 1.50 0.04
 -------- 14:00 0.10 0.01 0.17 1.50 0.03
 -------- 15:00 0.10 0.01 0.19 1.55 0.03
 25.10.12 16:00 0.11 0.01 0.21 1.54 0.04
 -------- 17:00 0.10 0.00 0.19 1.52 0.02
 -------- 18:00 0.10 0.00 0.17 1.53 0.02
 -------- 19:00 0.10 0.00 0.16 1.55 0.02
 -------- 20:00 0.09 0.01 0.14 1.52 0.01
 25.10.12 21:00 0.08 0.01 0.13 1.51 0.01
