 Date Time CO SO2 NO2 CHX NO
 21.11.12 12:00 0.15 0.01 0.22 1.58 0.11
 -------- 13:00 0.17 0.01 0.23 1.57 0.16
 -------- 14:00 0.18 0.01 0.23 1.60 0.18
 -------- 15:00 0.17 0.00 0.21 1.60 0.11
 -------- 16:00 0.15 0.01 0.22 1.60 0.15
 21.11.12 17:00 0.15 0.00 0.23 1.61 0.09
 -------- 18:00 0.14 0.00 0.25 1.60 0.07
 -------- 19:00 0.15 0.00 0.27 1.59 0.08
 -------- 20:00 0.15 0.00 0.26 1.60 0.09
 -------- 21:00 0.12 0.00 0.25 1.59 0.06
 21.11.12 22:00 0.12 0.00 0.24 1.57 0.04
 -------- 23:00 0.12 0.00 0.25 1.57 0.04
 -------- 00:00 0.10 0.01 0.24 1.57 0.03
 -------- 01:00 0.10 0.00 0.21 1.57 0.02
 -------- 02:00 0.09 0.02 0.16 1.56 0.00
 22.11.12 03:00 0.10 0.00 0.17 1.56 0.01
 -------- 04:00 0.10 0.00 0.20 1.55 0.02
 -------- 05:00 0.10 0.01 0.21 1.57 0.04
 -------- 06:00 0.11 0.00 0.21 1.58 0.07
 -------- 07:00 0.16 0.00 0.22 1.59 0.17
 22.11.12 08:00 0.17 0.01 0.24 1.61 0.15
 -------- 09:00 0.19 0.01 0.26 1.63 0.21
 -------- 10:00 0.18 0.00 0.25 1.66 0.15
 -------- 11:00 0.16 0.00 0.27 1.66 0.13
 -------- 12:00 0.15 0.01 0.30 1.63 0.09
 22.11.12 13:00 0.13 0.00 0.28 1.59 0.05
 -------- 14:00 0.13 0.00 0.26 1.56 0.04
 -------- 15:00 0.13 0.00 0.31 1.56 0.05
 -------- 16:00 0.13 0.00 0.35 1.57 0.07
 -------- 17:00 0.13 0.00 0.29 1.55 0.04
 22.11.12 18:00 0.11 0.00 0.26 1.54 0.02
 -------- 19:00 0.11 0.00 0.25 1.53 0.03
 -------- 20:00 0.10 0.00 0.22 1.53 0.02
 -------- 21:00 0.10 0.01 0.20 1.52 0.01
 -------- 22:00 0.08 0.00 0.16 1.52 0.01
 22.11.12 23:00 0.08 0.00 0.14 1.50 0.01
 -------- 00:00 0.08 0.01 0.15 1.50 0.00
 -------- 01:00 0.08 0.00 0.13 1.50 0.00
 -------- 02:00 0.07 0.00 0.13 1.50 ----
 -------- 03:00 0.06 0.00 0.13 1.50 0.00
 23.11.12 04:00 0.06 0.00 0.12 1.49 0.00
 -------- 05:00 0.07 0.00 0.14 1.50 0.01
 -------- 06:00 0.09 0.00 0.21 1.52 0.03
 -------- 07:00 0.10 0.00 0.21 1.52 0.04
 -------- 08:00 0.10 0.00 0.20 1.52 0.04
 23.11.12 09:00 0.11 0.00 0.25 1.53 0.05
 -------- 10:00 0.13 0.00 0.26 1.54 0.09
