 Date Time CO SO2 NO2 CHX NO
 18.11.12 00:00 0.11 0.00 0.23 1.54 0.01
 -------- 01:00 0.10 0.00 0.22 1.55 0.01
 -------- 02:00 0.09 0.00 0.14 1.53 0.00
 -------- 03:00 0.08 0.00 0.13 1.52 0.00
 -------- 04:00 0.08 0.00 0.16 1.52 0.01
 18.11.12 05:00 0.08 0.00 0.16 1.53 0.01
 -------- 06:00 0.08 0.00 0.15 1.54 0.01
 -------- 07:00 0.09 0.00 0.18 1.56 0.02
 -------- 08:00 0.08 0.00 0.17 1.54 0.01
 -------- 09:00 0.08 0.00 0.14 1.53 0.01
 18.11.12 10:00 0.09 0.00 0.12 1.51 0.02
 -------- 11:00 0.10 0.00 0.17 1.51 0.03
 -------- 12:00 0.08 0.01 0.15 1.51 0.02
 -------- 13:00 0.09 0.00 0.14 1.51 0.02
 -------- 14:00 0.10 0.00 0.17 1.51 0.03
 18.11.12 15:00 0.09 0.00 0.16 1.51 0.02
 -------- 16:00 0.08 0.00 0.14 1.50 0.02
 -------- 17:00 0.09 0.00 0.15 1.50 0.02
 -------- 18:00 0.09 0.00 0.14 1.51 0.02
 -------- 19:00 0.08 0.00 0.11 1.50 0.01
 18.11.12 20:00 0.09 0.00 0.12 1.50 0.01
 -------- 21:00 0.08 0.00 0.12 1.49 0.01
 -------- 22:00 0.08 0.00 0.11 1.49 0.01
 -------- 23:00 0.08 0.00 0.10 1.48 0.01
 -------- 00:00 0.07 0.00 0.09 1.48 0.00
 19.11.12 01:00 0.06 0.00 0.06 1.48 0.00
 -------- 02:00 0.06 0.00 0.06 1.48 0.00
 -------- 03:00 0.06 0.00 0.06 1.48 0.00
 -------- 04:00 0.06 0.00 0.06 1.48 0.00
 -------- 05:00 0.07 0.00 0.10 1.48 0.01
 19.11.12 06:00 0.08 0.01 0.11 1.50 0.02
 -------- 07:00 0.10 0.01 0.17 1.50 0.03
 -------- 08:00 0.10 0.00 0.17 1.51 0.03
 -------- 09:00 0.08 0.00 0.13 1.50 0.02
 -------- 10:00 0.08 0.01 0.17 1.51 0.03
 19.11.12 11:00 0.10 0.00 0.15 1.51 0.04
 -------- 12:00 0.08 0.00 0.13 1.51 0.03
 -------- 13:00 0.09 0.00 0.15 1.51 0.04
 -------- 14:00 0.09 0.00 0.16 1.52 0.04
 -------- 15:00 0.10 0.00 0.18 1.53 0.05
 19.11.12 16:00 0.11 0.00 0.19 1.53 0.05
 -------- 17:00 0.11 0.00 0.18 1.53 0.05
 -------- 18:00 0.11 0.00 0.18 1.53 0.04
 -------- 19:00 0.10 0.00 0.17 1.53 0.03
 -------- 20:00 0.10 0.00 0.15 1.53 0.03
 19.11.12 21:00 0.10 0.00 0.14 1.52 0.02
 -------- 22:00 0.10 0.00 0.13 1.52 0.02
