 Date Time CO SO2 NO2 CHX NO
 27.11.12 12:00 0.08 0.00 0.13 1.76 0.05
 -------- 13:00 0.08 0.00 0.13 1.72 0.05
 -------- 14:00 0.08 0.01 0.14 1.80 0.04
 -------- 15:00 0.08 0.01 0.15 1.92 0.03
 -------- 16:00 0.08 0.00 0.15 1.94 0.03
 27.11.12 17:00 0.08 0.00 0.14 1.79 0.02
 -------- 18:00 0.08 0.01 0.16 1.86 0.03
 -------- 19:00 0.08 0.00 0.18 1.71 0.04
 -------- 20:00 0.09 0.00 0.18 1.98 0.04
 -------- 21:00 0.08 0.00 0.18 2.15 0.03
 27.11.12 22:00 0.07 0.00 0.15 1.56 0.02
 -------- 23:00 0.06 0.00 0.13 1.66 0.01
 -------- 00:00 0.06 0.01 0.13 1.69 0.01
 -------- 01:00 0.06 0.01 0.14 1.81 0.01
 -------- 02:00 0.06 0.00 0.17 2.27 0.04
 28.11.12 03:00 0.07 0.00 0.18 1.52 0.04
 -------- 04:00 0.07 0.00 0.17 1.64 0.05
 -------- 05:00 0.08 0.00 0.19 1.60 0.09
 -------- 06:00 0.12 0.01 0.19 1.62 0.12
 -------- 07:00 0.16 0.00 0.19 1.73 0.18
 28.11.12 08:00 0.19 0.01 0.19 1.99 0.21
 -------- 09:00 0.19 0.00 0.19 1.97 0.18
 -------- 10:00 0.16 0.01 0.19 1.82 0.19
 -------- 11:00 0.15 0.01 0.19 1.71 0.20
 -------- 12:00 0.16 0.00 0.20 1.67 0.22
 28.11.12 13:00 0.15 0.01 0.19 1.65 0.19
 -------- 14:00 0.15 0.00 0.19 1.73 0.17
 -------- 15:00 0.14 0.00 0.21 1.76 0.15
 -------- 16:00 0.14 0.01 0.21 1.71 0.14
 -------- 17:00 0.13 0.00 0.22 1.57 0.11
 28.11.12 18:00 0.11 0.00 0.22 1.53 0.07
 -------- 19:00 0.11 0.00 0.20 1.65 0.04
 -------- 20:00 0.10 0.00 0.20 1.56 0.03
 -------- 21:00 0.09 0.00 0.18 1.52 0.02
 -------- 22:00 0.07 0.01 0.15 1.49 0.01
 28.11.12 23:00 0.06 0.01 0.15 1.47 0.01
 -------- 00:00 0.06 0.00 0.15 1.47 0.01
 -------- 01:00 0.08 0.00 0.13 1.48 0.01
 -------- 02:00 0.06 0.01 0.12 1.46 0.00
 -------- 03:00 0.05 0.00 0.12 1.50 0.01
 29.11.12 04:00 0.05 0.01 0.13 1.48 0.01
 -------- 05:00 0.11 0.00 0.14 1.49 0.01
 -------- 06:00 0.08 0.01 0.16 1.45 0.01
 -------- 07:00 0.11 0.00 0.17 1.50 0.02
 -------- 08:00 0.08 0.00 0.18 1.48 0.02
 29.11.12 09:00 0.09 0.01 0.17 1.49 0.02
 -------- 10:00 0.08 0.01 0.16 1.46 0.02
