 Date Time CO SO2 NO2 CHX NO
 10.12.12 00:00 0.29 0.02 0.34 1.98 0.60
 -------- 01:00 0.28 0.01 0.39 2.26 0.71
 -------- 02:00 0.24 0.01 0.38 2.07 0.63
 -------- 03:00 0.19 0.00 0.33 1.84 0.33
 -------- 04:00 0.19 0.00 0.33 2.09 0.28
 10.12.12 05:00 0.20 0.01 0.33 2.16 0.27
 -------- 06:00 0.18 0.01 0.33 1.97 0.24
 -------- 07:00 0.32 0.01 0.32 1.81 0.17
 -------- 08:00 0.24 0.01 0.30 1.88 0.20
 -------- 09:00 0.12 0.00 0.26 1.77 0.10
 10.12.12 10:00 0.13 0.01 0.25 1.78 0.10
 -------- 11:00 0.11 0.01 0.22 1.71 0.10
 -------- 12:00 0.15 0.01 0.21 1.74 0.12
 -------- 13:00 0.15 0.01 0.21 1.67 0.13
 -------- 14:00 0.15 0.01 0.21 1.72 0.14
 10.12.12 15:00 0.16 0.01 0.22 1.70 0.17
 -------- 16:00 0.14 0.01 0.22 1.69 0.14
 -------- 17:00 0.14 0.01 0.21 1.72 0.13
 -------- 18:00 0.13 0.01 0.21 1.66 0.12
 -------- 19:00 0.12 0.00 0.19 1.68 0.09
 10.12.12 20:00 0.10 0.00 0.19 1.66 0.05
 -------- 21:00 0.09 0.00 0.20 1.61 0.04
 -------- 22:00 0.07 0.00 0.20 1.50 0.02
 -------- 23:00 0.07 0.00 0.21 1.49 0.02
 -------- 00:00 0.06 0.01 0.19 1.47 0.01
 11.12.12 01:00 0.05 0.00 0.15 1.46 0.01
 -------- 02:00 0.05 0.00 0.17 1.46 0.01
 -------- 03:00 0.05 0.00 0.17 1.45 0.01
 -------- 04:00 0.05 0.01 0.16 1.43 0.00
 -------- 05:00 0.06 0.01 0.18 1.42 0.01
 11.12.12 06:00 0.06 0.01 0.19 1.43 0.01
 -------- 07:00 0.09 0.01 0.24 1.46 0.02
 -------- 08:00 0.09 0.01 0.27 1.49 0.03
 -------- 09:00 0.10 0.01 0.29 1.48 0.04
 -------- 10:00 0.07 0.01 0.27 1.46 0.03
 11.12.12 11:00 0.08 0.01 0.21 1.45 0.03
 -------- 12:00 0.09 0.01 0.26 1.48 0.04
 -------- 13:00 0.09 0.01 0.27 1.49 0.05
 -------- 14:00 0.10 0.01 0.30 1.52 0.06
 -------- 15:00 0.09 0.00 0.28 1.53 0.05
 11.12.12 16:00 0.12 0.00 0.34 1.53 0.07
 -------- 17:00 0.11 0.01 0.37 1.55 0.07
 -------- 18:00 0.11 0.00 0.35 1.54 0.06
 -------- 19:00 0.10 0.01 0.34 1.52 0.05
 -------- 20:00 0.09 0.00 0.26 1.52 0.03
 11.12.12 21:00 0.10 0.01 0.27 1.54 0.04
 -------- 22:00 0.08 0.01 0.27 1.53 0.04
 -------- 23:00 0.08 0.01 0.30 1.53 0.05
