 Date Time CO SO2 NO2 CHX NO
 23.11.12 00:00 0.08 0.00 0.15 1.50 0.00
 -------- 01:00 0.08 0.00 0.13 1.50 0.00
 -------- 02:00 0.07 0.00 0.13 1.50 ----
 -------- 03:00 0.06 0.00 0.13 1.50 0.00
 -------- 04:00 0.06 0.00 0.12 1.49 0.00
 23.11.12 05:00 0.07 0.00 0.14 1.50 0.01
 -------- 06:00 0.09 0.00 0.21 1.52 0.03
 -------- 07:00 0.10 0.00 0.21 1.52 0.04
 -------- 08:00 0.10 0.00 0.20 1.52 0.04
 -------- 09:00 0.11 0.00 0.25 1.53 0.05
 23.11.12 10:00 0.13 0.00 0.26 1.54 0.09
 -------- 11:00 0.13 0.00 0.26 1.55 0.10
 -------- 12:00 0.14 0.00 0.27 1.58 0.11
 -------- 13:00 0.14 0.01 0.27 1.58 0.11
 -------- 14:00 0.15 0.00 0.30 1.58 0.12
 23.11.12 15:00 0.19 0.00 0.34 1.60 0.20
 -------- 16:00 0.21 0.01 0.36 1.63 0.22
 -------- 17:00 0.24 0.01 0.36 1.68 0.24
 -------- 18:00 0.22 0.00 0.36 1.69 0.22
 -------- 19:00 0.17 0.00 0.31 1.67 0.07
 23.11.12 20:00 0.15 0.01 0.29 1.67 0.08
 -------- 21:00 0.15 0.01 0.30 1.66 0.08
 -------- 22:00 0.12 0.00 0.27 1.62 0.03
 -------- 23:00 0.10 0.00 0.27 1.58 0.03
 -------- 00:00 0.10 0.00 0.26 1.56 0.02
 24.11.12 01:00 0.08 0.00 0.24 1.55 0.02
 -------- 02:00 0.08 0.00 0.20 1.55 0.01
 -------- 03:00 0.08 0.00 0.20 1.54 0.01
 -------- 04:00 0.07 0.00 0.19 1.54 0.01
 -------- 05:00 0.08 0.00 0.21 1.54 0.01
 24.11.12 06:00 0.09 0.00 0.21 1.55 0.03
 -------- 07:00 0.10 0.00 0.23 1.56 0.05
 -------- 08:00 0.11 0.00 0.22 1.57 0.06
 -------- 09:00 0.12 0.00 0.22 1.59 0.09
 -------- 10:00 0.12 0.00 0.22 1.60 0.10
 24.11.12 11:00 0.12 0.00 0.21 1.60 0.10
 -------- 12:00 0.12 0.00 0.22 1.60 0.09
 -------- 13:00 0.12 0.00 0.22 1.59 0.09
 -------- 14:00 0.13 0.01 0.25 1.60 0.12
 -------- 15:00 0.15 0.00 0.25 1.63 0.12
 24.11.12 16:00 0.14 0.00 0.26 1.62 0.11
 -------- 17:00 0.16 0.00 0.27 1.63 0.14
 -------- 18:00 0.17 0.01 0.27 1.65 0.19
 -------- 19:00 0.18 0.01 0.29 1.68 0.21
 -------- 20:00 0.21 0.01 0.31 1.72 0.27
 24.11.12 21:00 0.22 0.01 0.31 1.77 0.30
 -------- 22:00 0.21 0.00 0.32 1.79 0.31
