 Date Time CO SO2 NO2 CHX NO
 15.01.13 12:00 ---- 0.01 0.32 1.55 0.09
 -------- 13:00 ---- 0.01 0.31 1.53 0.08
 -------- 14:00 ---- 0.01 0.33 1.53 0.09
 -------- 15:00 ---- 0.01 0.26 1.51 0.04
 -------- 16:00 ---- 0.01 0.29 1.51 0.04
 15.01.13 17:00 ---- 0.01 0.32 1.52 0.04
 -------- 18:00 ---- 0.01 0.36 1.53 0.05
 -------- 19:00 ---- 0.01 0.33 1.52 0.04
 -------- 20:00 ---- 0.01 0.32 1.54 0.03
 -------- 21:00 ---- 0.01 0.37 1.58 0.08
 15.01.13 22:00 ---- 0.01 0.39 1.60 0.08
 -------- 23:00 ---- 0.01 0.35 1.53 0.03
 -------- 00:00 ---- 0.01 0.34 1.49 0.02
 -------- 01:00 ---- 0.01 0.38 1.57 0.04
 -------- 02:00 ---- 0.01 0.42 1.64 0.09
 16.01.13 03:00 ---- 0.01 0.43 1.67 0.13
 -------- 04:00 ---- 0.01 0.42 1.63 0.06
 -------- 05:00 ---- 0.01 0.41 1.66 0.09
 -------- 06:00 ---- 0.01 0.41 1.58 0.11
 -------- 07:00 0.17 0.01 0.42 1.63 0.14
 16.01.13 08:00 0.18 0.00 0.43 1.71 0.20
 -------- 09:00 0.18 0.01 0.44 1.77 0.21
 -------- 10:00 0.19 0.01 0.43 1.77 0.22
 -------- 11:00 0.21 0.01 0.43 1.78 0.24
 -------- 12:00 0.22 0.01 0.44 1.84 0.30
 16.01.13 13:00 0.21 0.01 0.44 1.94 0.28
 -------- 14:00 0.21 0.00 0.43 1.89 0.30
 -------- 15:00 0.23 0.01 0.45 1.89 0.34
 -------- 16:00 0.21 0.01 0.47 1.97 0.41
 -------- 17:00 0.22 0.01 0.44 1.98 0.36
 16.01.13 18:00 0.18 0.01 0.40 1.82 0.29
 -------- 19:00 0.15 0.01 0.37 1.83 0.14
 -------- 20:00 0.13 0.01 0.34 1.78 0.09
 -------- 21:00 0.12 0.01 0.33 1.72 0.09
 -------- 22:00 0.10 0.01 0.30 1.66 0.05
 16.01.13 23:00 0.11 0.01 0.31 1.66 0.07
 -------- 00:00 0.09 0.01 0.29 1.59 0.05
 -------- 01:00 0.08 0.01 0.29 1.55 0.06
 -------- 02:00 0.08 0.01 0.23 1.54 0.01
 -------- 03:00 0.07 0.01 0.20 1.53 0.01
 17.01.13 04:00 0.06 0.01 0.22 1.53 0.01
 -------- 05:00 0.08 0.01 0.25 1.53 0.02
 -------- 06:00 0.13 0.01 0.22 1.56 0.02
 -------- 07:00 0.11 0.01 0.22 1.53 0.02
 -------- 08:00 0.17 0.01 0.27 1.61 0.04
 17.01.13 09:00 0.10 0.00 0.27 1.55 0.04
 -------- 10:00 0.09 0.01 0.28 1.55 0.05
 -------- 11:00 0.10 0.01 0.29 1.54 0.06
