 Date Time CO SO2 NO2 CHX NO
 29.12.12 12:00 0.07 0.01 0.25 1.64 0.04
 -------- 13:00 0.07 0.01 0.25 1.71 0.04
 -------- 14:00 0.07 0.01 0.26 1.70 0.04
 -------- 15:00 0.06 0.01 0.14 1.57 0.01
 -------- 16:00 0.05 0.01 0.10 1.54 0.01
 29.12.12 17:00 0.06 0.01 0.09 1.58 0.01
 -------- 18:00 0.06 0.01 0.10 1.70 0.00
 -------- 19:00 0.05 0.01 0.11 1.69 0.00
 -------- 20:00 0.04 0.01 0.10 1.73 0.00
 -------- 21:00 0.05 0.01 0.10 1.76 0.00
 29.12.12 22:00 0.04 0.01 0.10 1.55 0.00
 -------- 23:00 0.04 0.01 0.09 1.51 0.00
 -------- 00:00 0.04 0.01 0.08 1.54 0.00
 -------- 01:00 0.04 0.01 0.08 1.49 0.00
 -------- 02:00 0.04 0.01 0.07 1.52 ----
 30.12.12 03:00 0.05 0.01 0.07 1.52 ----
 -------- 04:00 0.05 0.01 0.07 1.59 ----
 -------- 05:00 0.05 0.01 0.07 1.59 0.00
 -------- 06:00 0.06 0.01 0.08 1.60 0.00
 -------- 07:00 0.06 0.01 0.08 1.63 0.00
 30.12.12 08:00 0.06 0.01 0.12 1.58 0.00
 -------- 09:00 0.06 0.01 0.11 1.70 0.00
 -------- 10:00 0.06 0.01 0.12 1.70 0.00
 -------- 11:00 0.06 0.01 0.14 1.60 0.01
 -------- 12:00 0.07 0.01 0.13 1.89 0.01
 30.12.12 13:00 0.08 0.01 0.13 1.87 0.01
 -------- 14:00 0.08 0.01 0.12 1.93 0.01
 -------- 15:00 0.08 0.01 0.18 2.00 0.02
 -------- 16:00 0.08 0.01 0.18 1.93 0.02
 -------- 17:00 0.08 0.01 0.17 1.62 0.01
 30.12.12 18:00 0.08 0.01 0.18 1.72 0.01
 -------- 19:00 0.08 0.01 0.20 1.98 0.01
 -------- 20:00 0.08 0.01 0.19 1.67 0.02
 -------- 21:00 0.09 0.01 0.23 1.72 0.02
 -------- 22:00 0.09 0.01 0.23 1.90 0.01
 30.12.12 23:00 0.11 0.01 0.28 1.90 0.07
 -------- 00:00 0.14 0.01 0.29 1.78 0.11
 -------- 01:00 0.15 0.01 0.31 1.73 0.15
 -------- 02:00 0.16 0.01 0.32 1.72 0.21
 -------- 03:00 0.16 0.00 0.32 1.78 0.24
 31.12.12 04:00 0.19 0.01 0.34 1.88 0.32
 -------- 05:00 0.19 0.01 0.34 1.81 0.30
 -------- 06:00 0.15 0.01 0.31 1.70 0.21
 -------- 07:00 0.14 0.00 0.27 1.68 0.17
 -------- 08:00 0.13 0.01 0.27 1.67 0.13
 31.12.12 09:00 0.13 0.01 0.26 1.65 0.12
 -------- 10:00 0.13 0.01 0.26 1.63 0.10
 -------- 11:00 0.13 0.01 0.27 1.63 0.12
