 Date Time CO SO2 NO2 CHX NO
 25.12.12 00:00 0.10 0.01 0.45 1.75 0.17
 -------- 01:00 0.08 0.01 0.44 1.71 0.14
 -------- 02:00 0.08 0.01 0.42 1.70 0.12
 -------- 03:00 0.08 0.02 0.41 1.69 0.10
 -------- 04:00 0.08 0.01 0.40 1.68 0.07
 25.12.12 05:00 0.08 0.01 0.38 1.66 0.06
 -------- 06:00 0.09 0.01 0.37 1.65 0.07
 -------- 07:00 0.13 0.01 0.38 1.72 0.14
 -------- 08:00 0.15 0.00 0.38 1.74 0.15
 -------- 09:00 0.15 0.02 0.37 1.75 0.15
 25.12.12 10:00 0.13 0.01 0.35 1.68 0.12
 -------- 11:00 0.11 0.00 0.33 1.65 0.10
 -------- 12:00 0.11 0.01 0.34 2.38 0.10
 -------- 13:00 0.10 0.01 0.29 1.59 0.06
 -------- 14:00 0.11 0.00 0.32 1.61 0.07
 25.12.12 15:00 0.10 0.01 0.31 1.60 0.06
 -------- 16:00 0.11 0.01 0.31 1.62 0.07
 -------- 17:00 0.11 0.00 0.33 1.62 0.06
 -------- 18:00 0.12 0.01 0.33 1.76 0.08
 -------- 19:00 0.12 0.01 0.33 1.67 0.07
 25.12.12 20:00 0.13 0.01 0.33 1.74 0.09
 -------- 21:00 0.13 0.00 0.34 1.72 0.10
 -------- 22:00 0.11 0.01 0.33 1.68 0.09
 -------- 23:00 0.12 0.01 0.34 1.68 0.09
 -------- 00:00 0.09 0.01 0.28 1.59 0.02
 26.12.12 01:00 0.07 0.01 0.20 1.57 0.01
 -------- 02:00 0.06 0.01 0.17 1.63 0.01
 -------- 03:00 0.06 0.01 0.16 1.53 0.00
 -------- 04:00 0.06 0.01 0.16 1.53 0.00
 -------- 05:00 0.06 0.01 0.16 1.53 0.00
 26.12.12 06:00 0.07 0.01 0.17 1.65 0.01
 -------- 07:00 0.08 0.01 0.19 1.57 0.02
 -------- 08:00 0.09 0.01 0.20 1.65 0.02
 -------- 09:00 0.10 0.01 0.23 1.57 0.02
 -------- 10:00 0.10 0.01 0.26 1.58 0.03
 26.12.12 11:00 0.09 0.01 0.23 1.64 0.02
 -------- 12:00 0.10 0.01 0.22 1.57 0.03
 -------- 13:00 0.10 0.00 0.20 1.55 0.03
 -------- 14:00 0.10 0.00 0.23 1.63 0.04
 -------- 15:00 0.10 0.00 0.23 1.60 0.03
 26.12.12 16:00 0.11 0.01 0.26 1.73 0.05
 -------- 17:00 0.12 0.00 0.27 1.64 0.05
 -------- 18:00 0.11 0.01 0.27 4.35 0.04
 -------- 19:00 0.11 0.01 0.26 1.71 0.03
 -------- 20:00 0.10 0.01 0.24 1.62 0.03
 26.12.12 21:00 0.10 0.01 0.24 1.57 0.05
 -------- 22:00 0.09 0.01 0.25 1.59 0.07
 -------- 23:00 0.09 0.01 0.23 1.58 0.04
