 Date Time CO SO2 NO2 CHX NO
 12.10.12 12:00 0.34 0.00 0.54 1.80 0.43
 -------- 13:00 0.27 0.00 0.46 1.90 0.38
 -------- 14:00 0.26 0.00 0.38 2.04 0.32
 -------- 15:00 0.24 0.00 0.35 1.90 0.28
 -------- 16:00 0.20 0.01 0.29 1.79 0.21
 12.10.12 17:00 0.17 ---- 0.24 1.49 0.16
 -------- 18:00 0.15 0.00 0.24 1.59 0.12
 -------- 19:00 0.17 0.00 0.23 1.58 0.11
 -------- 20:00 0.11 0.00 0.23 1.46 0.06
 -------- 21:00 0.11 0.00 0.23 1.41 0.08
 12.10.12 22:00 0.08 0.00 0.20 1.40 0.03
 -------- 23:00 0.07 0.00 0.22 1.36 0.04
 -------- 00:00 0.06 0.00 0.19 1.35 0.01
 -------- 01:00 0.04 0.00 0.15 1.34 0.01
 -------- 02:00 0.04 0.00 0.15 1.34 0.01
 13.10.12 03:00 0.07 0.00 0.13 1.39 0.01
 -------- 04:00 0.06 0.00 0.12 1.45 0.01
 -------- 05:00 0.07 0.00 0.13 1.47 0.01
 -------- 06:00 0.08 0.00 0.13 1.42 0.02
 -------- 07:00 0.09 0.00 0.15 1.47 0.04
 13.10.12 08:00 0.10 0.00 0.15 1.46 0.03
 -------- 09:00 0.09 0.00 0.15 1.45 0.03
 -------- 10:00 0.09 0.00 0.15 1.41 0.03
 -------- 11:00 0.08 0.00 0.12 1.36 0.02
 -------- 12:00 0.08 0.00 0.10 1.38 0.02
 13.10.12 13:00 0.08 0.00 0.10 1.38 0.02
 -------- 14:00 0.06 0.00 0.08 1.40 0.02
 -------- 15:00 0.07 0.00 0.11 1.43 0.01
 -------- 16:00 0.06 0.00 0.11 1.48 0.01
 -------- 17:00 0.07 0.00 0.16 1.45 0.01
 13.10.12 18:00 0.12 0.00 0.26 2.32 0.06
 -------- 19:00 0.20 0.00 0.28 3.11 0.12
 -------- 20:00 0.11 0.00 0.25 2.37 0.02
 -------- 21:00 0.14 0.00 0.28 2.50 0.09
 -------- 22:00 0.23 0.00 0.28 2.14 0.20
 13.10.12 23:00 0.12 0.00 0.25 1.65 0.05
 -------- 00:00 0.09 0.00 0.19 1.61 0.02
 -------- 01:00 0.10 0.00 0.22 1.56 0.04
 -------- 02:00 0.11 0.00 0.20 1.55 0.05
 -------- 03:00 0.11 0.00 0.18 1.70 0.07
 14.10.12 04:00 0.10 0.00 0.18 1.63 0.06
 -------- 05:00 0.11 0.00 0.20 1.54 0.10
 -------- 06:00 0.11 0.00 0.20 1.60 0.14
 -------- 07:00 0.17 0.00 0.20 1.70 0.18
 -------- 08:00 0.17 0.00 0.23 1.65 0.17
 14.10.12 09:00 0.19 0.00 0.26 1.58 0.18
 -------- 10:00 0.13 0.00 0.25 1.46 0.08
