 Date Time CO SO2 NO2 CHX NO
 21.11.12 00:00 0.08 0.00 0.14 1.50 0.01
 -------- 01:00 0.08 0.00 0.10 1.49 0.00
 -------- 02:00 0.08 0.00 0.07 1.49 0.00
 -------- 03:00 0.08 0.00 0.06 1.48 0.00
 -------- 04:00 0.08 0.00 0.10 1.48 0.00
 21.11.12 05:00 0.09 0.00 0.18 1.51 0.01
 -------- 06:00 0.12 0.01 0.28 1.54 0.06
 -------- 07:00 0.15 0.00 0.32 1.57 0.08
 -------- 08:00 0.15 0.00 0.28 1.59 0.08
 -------- 09:00 0.14 0.00 0.26 1.58 0.09
 21.11.12 10:00 0.14 0.01 0.26 1.59 0.10
 -------- 11:00 0.14 0.00 0.22 1.65 0.09
 -------- 12:00 0.15 0.01 0.22 1.58 0.11
 -------- 13:00 0.17 0.01 0.23 1.57 0.16
 -------- 14:00 0.18 0.01 0.23 1.60 0.18
 21.11.12 15:00 0.17 0.00 0.21 1.60 0.11
 -------- 16:00 0.15 0.01 0.22 1.60 0.15
 -------- 17:00 0.15 0.00 0.23 1.61 0.09
 -------- 18:00 0.14 0.00 0.25 1.60 0.07
 -------- 19:00 0.15 0.00 0.27 1.59 0.08
 21.11.12 20:00 0.15 0.00 0.26 1.60 0.09
 -------- 21:00 0.12 0.00 0.25 1.59 0.06
 -------- 22:00 0.12 0.00 0.24 1.57 0.04
 -------- 23:00 0.12 0.00 0.25 1.57 0.04
 -------- 00:00 0.10 0.01 0.24 1.57 0.03
 22.11.12 01:00 0.10 0.00 0.21 1.57 0.02
 -------- 02:00 0.09 0.02 0.16 1.56 0.00
 -------- 03:00 0.10 0.00 0.17 1.56 0.01
 -------- 04:00 0.10 0.00 0.20 1.55 0.02
 -------- 05:00 0.10 0.01 0.21 1.57 0.04
 22.11.12 06:00 0.11 0.00 0.21 1.58 0.07
 -------- 07:00 0.16 0.00 0.22 1.59 0.17
 -------- 08:00 0.17 0.01 0.24 1.61 0.15
 -------- 09:00 0.19 0.01 0.26 1.63 0.21
 -------- 10:00 0.18 0.00 0.25 1.66 0.15
 22.11.12 11:00 0.16 0.00 0.27 1.66 0.13
 -------- 12:00 0.15 0.01 0.30 1.63 0.09
 -------- 13:00 0.13 0.00 0.28 1.59 0.05
 -------- 14:00 0.13 0.00 0.26 1.56 0.04
 -------- 15:00 0.13 0.00 0.31 1.56 0.05
 22.11.12 16:00 0.13 0.00 0.35 1.57 0.07
 -------- 17:00 0.13 0.00 0.29 1.55 0.04
 -------- 18:00 0.11 0.00 0.26 1.54 0.02
 -------- 19:00 0.11 0.00 0.25 1.53 0.03
 -------- 20:00 0.10 0.00 0.22 1.53 0.02
 22.11.12 21:00 0.10 0.01 0.20 1.52 0.01
 -------- 22:00 0.08 0.00 0.16 1.52 0.01
