 Date Time CO SO2 NO2 CHX NO
 24.09.12 12:00 0.08 0.00 0.14 1.43 0.02
 -------- 13:00 0.07 0.00 0.16 1.41 0.03
 -------- 14:00 0.07 0.00 0.12 1.40 0.02
 -------- 15:00 0.06 0.00 0.11 1.34 0.02
 -------- 16:00 0.07 0.00 0.13 1.43 0.01
 24.09.12 17:00 0.06 0.01 0.13 1.40 0.02
 -------- 18:00 0.07 0.00 0.13 1.40 0.02
 -------- 19:00 0.08 0.00 0.15 1.41 0.02
 -------- 20:00 0.08 0.00 0.15 1.41 0.02
 -------- 21:00 0.06 0.00 0.14 1.40 0.01
 24.09.12 22:00 0.07 0.00 0.14 1.41 0.01
 -------- 23:00 0.07 0.00 0.14 1.39 0.01
 -------- 00:00 0.07 0.00 0.16 1.42 0.02
 -------- 01:00 0.07 0.00 0.12 1.49 0.01
 -------- 02:00 0.05 0.00 0.08 1.47 0.00
 25.09.12 03:00 0.04 0.00 0.06 1.59 0.00
 -------- 04:00 0.04 0.00 0.07 1.78 0.00
 -------- 05:00 0.04 0.00 0.08 1.60 0.00
 -------- 06:00 0.06 0.00 0.09 1.50 0.01
 -------- 07:00 0.07 0.00 0.14 1.51 0.03
 25.09.12 08:00 0.10 0.00 0.15 1.53 0.04
 -------- 09:00 0.07 0.00 0.14 1.53 0.03
 -------- 10:00 0.11 0.00 0.15 1.48 0.05
 -------- 11:00 0.07 0.01 0.13 1.54 0.02
 -------- 12:00 0.07 0.02 0.14 1.43 0.03
 25.09.12 13:00 0.07 0.01 0.12 1.48 0.02
 -------- 14:00 0.06 0.01 0.10 1.49 0.01
 -------- 15:00 0.07 0.02 0.16 1.49 0.03
 -------- 16:00 0.09 0.03 0.18 1.51 0.03
 -------- 17:00 0.07 0.02 0.14 1.52 0.02
 25.09.12 18:00 0.08 0.01 0.17 1.52 0.03
 -------- 19:00 0.07 0.00 0.14 1.52 0.02
 -------- 20:00 0.09 0.01 0.15 1.61 0.02
 -------- 21:00 0.07 0.00 0.13 1.62 0.01
 -------- 22:00 0.06 0.00 0.10 1.84 0.01
 25.09.12 23:00 0.05 0.01 0.10 1.84 0.01
 -------- 00:00 0.06 0.01 0.11 1.47 0.01
 -------- 01:00 0.05 0.00 0.08 1.46 0.00
 -------- 02:00 0.05 0.00 0.07 1.46 0.00
 -------- 03:00 0.05 0.00 0.07 1.53 0.01
 26.09.12 04:00 0.04 0.00 0.06 1.64 0.00
 -------- 05:00 0.05 0.00 0.09 1.33 0.00
 -------- 06:00 0.09 0.00 0.12 1.46 0.02
 -------- 07:00 0.11 0.00 0.13 1.51 0.04
 -------- 08:00 0.12 0.00 0.14 1.68 0.04
 26.09.12 09:00 0.18 0.00 0.18 1.50 0.13
 -------- 10:00 0.10 0.00 0.12 1.58 0.04
 -------- 11:00 0.09 0.00 0.11 1.56 0.03
