 Date Time CO SO2 NO2 CHX NO
 18.09.12 00:00 0.68 0.01 0.22 4.56 0.87
 -------- 01:00 0.77 0.01 0.23 4.89 1.06
 -------- 02:00 0.80 0.01 0.27 5.54 1.25
 -------- 03:00 0.68 0.01 0.25 6.08 1.18
 -------- 04:00 0.51 0.00 0.23 5.21 0.77
 18.09.12 05:00 0.23 ---- 0.29 1.99 0.29
 -------- 06:00 0.18 ---- 0.27 1.78 0.20
 -------- 07:00 0.16 0.00 0.27 1.73 0.20
 -------- 08:00 0.35 0.00 0.24 1.94 0.30
 -------- 09:00 0.39 0.01 0.27 1.99 0.37
 18.09.12 10:00 0.33 0.01 0.31 1.87 0.39
 -------- 11:00 0.26 0.01 0.36 1.57 0.30
 -------- 12:00 0.16 0.00 0.31 1.58 0.15
 -------- 13:00 0.08 0.00 0.24 1.46 0.05
 -------- 14:00 0.09 0.00 0.29 1.52 0.05
 18.09.12 15:00 0.07 0.00 0.21 1.45 0.02
 -------- 16:00 0.07 0.00 0.24 1.48 0.02
 -------- 17:00 0.09 0.01 0.22 1.48 0.01
 -------- 18:00 0.10 0.00 0.24 1.51 0.02
 -------- 19:00 0.16 0.01 0.31 1.67 0.03
 18.09.12 20:00 0.21 0.00 0.32 1.51 0.09
 -------- 21:00 0.29 0.01 0.33 1.78 0.13
 -------- 22:00 0.37 0.01 0.34 1.80 0.14
 -------- 23:00 0.29 0.00 0.34 1.87 0.15
 -------- 00:00 0.22 0.00 0.34 1.80 0.13
 19.09.12 01:00 0.19 0.00 0.31 1.56 0.11
 -------- 02:00 0.19 0.00 0.28 1.76 0.10
 -------- 03:00 0.15 0.00 0.26 1.80 0.09
 -------- 04:00 0.17 0.00 0.25 1.85 0.11
 -------- 05:00 0.17 0.00 0.26 1.87 0.14
 19.09.12 06:00 0.25 0.01 0.27 1.95 0.25
 -------- 07:00 0.43 0.01 0.30 2.16 0.35
 -------- 08:00 0.45 0.01 0.35 2.31 0.42
 -------- 09:00 0.49 0.01 0.35 2.29 0.47
 -------- 10:00 0.39 0.01 0.39 2.02 0.37
 19.09.12 11:00 0.23 0.01 0.37 1.65 0.17
 -------- 12:00 0.12 0.00 0.27 1.39 0.04
 -------- 13:00 0.08 0.00 0.19 1.47 0.02
 -------- 14:00 0.08 0.01 0.18 1.45 0.02
 -------- 15:00 0.08 0.00 0.18 1.46 0.02
 19.09.12 16:00 0.08 0.01 0.16 1.45 0.01
 -------- 17:00 0.19 0.01 0.22 1.56 0.01
 -------- 18:00 0.15 0.01 0.24 1.53 0.01
 -------- 19:00 0.11 0.00 0.24 1.54 0.00
 -------- 20:00 0.21 0.01 0.39 1.64 0.02
 19.09.12 21:00 0.39 0.01 0.46 2.04 0.10
