 Date Time CO SO2 NO2 CHX NO
 31.03.13 12:00 0.10 0.00 0.09 1.48 0.01
 -------- 13:00 0.09 0.00 0.08 1.47 0.02
 -------- 14:00 0.09 0.01 0.09 1.46 0.02
 -------- 15:00 0.09 0.01 0.09 1.46 0.01
 -------- 16:00 0.09 0.01 0.08 1.45 0.01
 31.03.13 17:00 0.09 0.01 0.07 1.47 0.01
 -------- 18:00 0.08 0.01 0.05 1.63 0.00
 -------- 19:00 0.09 0.01 0.13 1.71 0.00
 -------- 20:00 0.11 0.01 0.26 1.97 0.01
 -------- 21:00 0.13 0.01 0.31 1.60 0.02
 31.03.13 22:00 0.23 0.01 0.41 1.69 0.14
 -------- 23:00 0.21 0.01 0.41 1.76 0.19
 -------- 00:00 0.17 0.01 0.40 1.69 0.12
 -------- 01:00 0.17 0.01 0.39 1.75 0.14
 -------- 02:00 0.15 0.02 0.36 1.70 0.07
 01.04.13 03:00 0.13 0.01 0.34 1.72 0.10
 -------- 04:00 0.10 0.01 0.21 1.64 0.02
 -------- 05:00 0.10 0.01 0.20 1.64 0.01
 -------- 06:00 0.11 0.01 0.21 1.62 0.01
 -------- 07:00 0.12 0.01 0.21 1.61 0.02
 01.04.13 08:00 0.15 0.00 0.20 1.62 0.04
 -------- 09:00 0.15 0.01 0.22 1.68 0.06
 -------- 10:00 0.11 0.00 0.18 1.70 0.04
 -------- 11:00 0.10 0.01 0.13 1.62 0.03
 -------- 12:00 0.09 0.01 0.13 1.58 0.02
 01.04.13 13:00 0.09 0.01 0.13 1.53 0.03
 -------- 14:00 0.10 0.01 0.14 1.54 0.03
 -------- 15:00 0.10 0.01 0.14 1.50 0.04
 -------- 16:00 0.10 0.01 0.17 1.51 0.04
 -------- 17:00 0.13 0.01 0.25 1.57 0.09
 01.04.13 18:00 0.15 0.01 0.27 1.60 0.09
 -------- 19:00 0.16 0.00 0.27 1.63 0.09
 -------- 20:00 0.17 0.01 0.30 1.68 0.13
 -------- 21:00 0.19 0.01 0.32 1.70 0.13
 -------- 22:00 0.17 0.01 0.31 1.63 0.07
 01.04.13 23:00 0.13 0.00 0.26 1.56 0.02
 -------- 00:00 0.11 0.00 0.20 1.54 0.01
 -------- 01:00 0.08 0.00 0.16 1.52 0.00
 -------- 02:00 0.08 0.01 0.12 1.52 0.00
 -------- 03:00 0.06 0.00 0.09 1.54 ----
 02.04.13 04:00 0.07 0.01 0.10 1.55 ----
 -------- 05:00 0.06 0.01 0.10 1.50 ----
 -------- 06:00 0.09 0.00 0.15 1.51 0.01
 -------- 07:00 0.12 0.01 0.20 1.54 0.04
 -------- 08:00 0.12 0.01 0.21 1.53 0.03
 02.04.13 09:00 0.11 0.01 0.17 1.54 0.03
 -------- 10:00 0.11 0.01 0.17 1.52 0.03
 -------- 11:00 0.10 0.01 0.11 1.50 0.02
