 Date Time CO SO2 NO2 CHX NO
 11.04.13 00:00 0.15 0.00 0.43 1.69 0.05
 -------- 01:00 0.15 0.01 0.42 1.65 0.09
 -------- 02:00 0.21 0.01 0.52 1.81 0.34
 -------- 03:00 0.15 0.01 0.47 1.75 0.14
 -------- 04:00 0.11 0.01 0.38 1.73 0.03
 11.04.13 05:00 0.13 0.01 0.37 1.76 0.02
 -------- 06:00 0.25 0.01 0.46 2.00 0.38
 -------- 07:00 0.27 0.01 0.49 1.98 0.34
 -------- 08:00 0.40 0.01 0.45 2.03 0.24
 -------- 09:00 0.27 0.01 0.46 1.92 0.20
 11.04.13 10:00 0.19 0.01 0.52 1.88 0.25
 -------- 11:00 0.14 0.01 0.37 1.70 0.11
 -------- 12:00 0.09 0.00 0.16 1.49 0.03
 -------- 13:00 0.08 0.01 0.11 1.45 0.02
 -------- 14:00 0.07 0.01 0.09 1.46 0.02
 11.04.13 15:00 0.07 0.01 0.09 1.45 0.01
 -------- 16:00 0.08 0.01 0.10 1.45 0.01
 -------- 17:00 0.09 0.01 0.18 1.52 0.02
 -------- 18:00 0.09 0.01 0.21 1.52 0.02
 -------- 19:00 0.10 0.01 0.23 1.55 0.01
 11.04.13 20:00 0.15 0.01 0.32 1.56 0.02
 -------- 21:00 0.17 0.01 0.44 1.61 0.04
 -------- 22:00 0.19 0.01 0.48 1.65 0.06
 -------- 23:00 0.13 0.01 0.34 1.56 0.02
 -------- 00:00 0.10 0.01 0.32 1.53 0.01
 12.04.13 01:00 0.09 0.00 0.24 1.59 0.01
 -------- 02:00 0.09 0.01 0.28 1.72 0.01
 -------- 03:00 0.09 0.01 0.31 1.72 0.01
 -------- 04:00 0.09 0.01 0.38 1.79 0.03
 -------- 05:00 0.14 0.01 0.49 1.87 0.25
 12.04.13 06:00 0.22 0.02 0.48 2.02 0.26
 -------- 07:00 0.23 0.01 0.48 1.97 0.20
 -------- 08:00 0.24 0.01 0.47 1.97 0.24
 -------- 09:00 0.22 0.01 0.47 2.06 0.22
 -------- 10:00 0.21 0.01 0.49 2.04 0.24
 12.04.13 11:00 0.19 0.01 0.42 1.97 0.16
 -------- 12:00 0.11 0.01 0.25 1.65 0.06
 -------- 13:00 0.10 0.01 0.33 1.59 0.08
 -------- 14:00 0.08 0.01 0.27 1.52 0.06
 -------- 15:00 0.06 0.01 0.16 1.47 0.03
 12.04.13 16:00 0.07 0.01 0.18 1.49 0.03
 -------- 17:00 0.07 0.01 0.20 1.49 0.02
 -------- 18:00 0.06 0.01 0.26 1.49 0.02
 -------- 19:00 0.07 0.01 0.37 1.51 0.03
 -------- 20:00 0.09 0.01 0.33 1.54 0.02
 12.04.13 21:00 0.15 0.01 0.48 1.65 0.05
 -------- 22:00 0.28 0.01 0.53 1.87 0.16
 -------- 23:00 0.39 0.01 0.53 1.88 0.25
