 Date Time CO SO2 NO2 CHX NO
 08.12.12 00:00 0.11 0.01 0.20 1.60 0.07
 -------- 01:00 0.09 0.01 0.20 1.55 0.04
 -------- 02:00 0.09 0.00 0.19 1.56 0.04
 -------- 03:00 0.09 0.00 0.16 1.54 0.01
 -------- 04:00 0.07 0.01 0.17 1.53 0.02
 08.12.12 05:00 0.08 0.01 0.18 1.55 0.03
 -------- 06:00 0.08 0.00 0.18 1.55 0.04
 -------- 07:00 0.09 0.02 0.19 1.57 0.05
 -------- 08:00 0.24 0.01 0.19 1.76 0.10
 -------- 09:00 0.19 0.00 0.21 1.66 0.11
 08.12.12 10:00 0.13 0.01 0.20 1.67 0.10
 -------- 11:00 0.14 0.00 0.20 1.69 0.13
 -------- 12:00 0.14 0.01 0.20 1.71 0.14
 -------- 13:00 0.17 0.01 0.21 1.79 0.20
 -------- 14:00 0.18 0.01 0.23 1.86 0.22
 08.12.12 15:00 0.21 0.01 0.25 1.75 0.27
 -------- 16:00 0.22 0.01 0.24 1.85 0.29
 -------- 17:00 0.22 0.01 0.23 1.88 0.27
 -------- 18:00 0.21 0.01 0.23 1.88 0.27
 -------- 19:00 0.19 0.01 0.23 1.87 0.29
 08.12.12 20:00 0.21 0.00 0.23 1.86 0.29
 -------- 21:00 0.22 0.01 0.23 1.88 0.27
 -------- 22:00 0.19 0.01 0.23 1.92 0.26
 -------- 23:00 0.22 0.01 0.23 1.94 0.29
 -------- 00:00 0.25 0.01 0.25 2.01 0.46
 09.12.12 01:00 0.23 0.01 0.25 2.04 0.38
 -------- 02:00 0.19 0.01 0.23 2.13 0.29
 -------- 03:00 0.20 0.00 0.19 2.06 0.24
 -------- 04:00 0.23 0.01 0.24 2.22 0.45
 -------- 05:00 0.19 0.01 0.22 1.98 0.34
 09.12.12 06:00 0.19 0.00 0.20 2.83 0.25
 -------- 07:00 0.20 0.01 0.21 2.56 0.27
 -------- 08:00 0.16 0.01 0.20 2.02 0.23
 -------- 09:00 0.15 0.01 0.20 1.75 0.19
 -------- 10:00 0.10 0.01 0.17 1.64 0.09
 09.12.12 11:00 0.09 0.00 0.19 1.58 0.06
 -------- 12:00 0.09 0.01 0.20 1.54 0.06
 -------- 13:00 0.08 0.00 0.19 1.51 0.05
 -------- 14:00 0.07 0.01 0.16 1.47 0.03
 -------- 15:00 0.07 0.00 0.14 1.45 0.03
 09.12.12 16:00 0.09 0.00 0.15 1.46 0.02
 -------- 17:00 0.12 0.01 0.22 1.52 0.04
 -------- 18:00 0.13 0.01 0.25 1.55 0.05
 -------- 19:00 0.12 0.00 0.27 1.53 0.05
 -------- 20:00 0.13 0.00 0.29 1.56 0.08
 09.12.12 21:00 0.17 0.01 0.29 1.67 0.11
 -------- 22:00 0.17 0.01 0.28 1.67 0.12
 -------- 23:00 0.29 0.02 0.30 1.76 0.30
