 Date Time CO SO2 NO2 CHX NO
 13.10.12 12:00 0.08 0.00 0.10 1.38 0.02
 -------- 13:00 0.08 0.00 0.10 1.38 0.02
 -------- 14:00 0.06 0.00 0.08 1.40 0.02
 -------- 15:00 0.07 0.00 0.11 1.43 0.01
 -------- 16:00 0.06 0.00 0.11 1.48 0.01
 13.10.12 17:00 0.07 0.00 0.16 1.45 0.01
 -------- 18:00 0.12 0.00 0.26 2.32 0.06
 -------- 19:00 0.20 0.00 0.28 3.11 0.12
 -------- 20:00 0.11 0.00 0.25 2.37 0.02
 -------- 21:00 0.14 0.00 0.28 2.50 0.09
 13.10.12 22:00 0.23 0.00 0.28 2.14 0.20
 -------- 23:00 0.12 0.00 0.25 1.65 0.05
 -------- 00:00 0.09 0.00 0.19 1.61 0.02
 -------- 01:00 0.10 0.00 0.22 1.56 0.04
 -------- 02:00 0.11 0.00 0.20 1.55 0.05
 14.10.12 03:00 0.11 0.00 0.18 1.70 0.07
 -------- 04:00 0.10 0.00 0.18 1.63 0.06
 -------- 05:00 0.11 0.00 0.20 1.54 0.10
 -------- 06:00 0.11 0.00 0.20 1.60 0.14
 -------- 07:00 0.17 0.00 0.20 1.70 0.18
 14.10.12 08:00 0.17 0.00 0.23 1.65 0.17
 -------- 09:00 0.19 0.00 0.26 1.58 0.18
 -------- 10:00 0.13 0.00 0.25 1.46 0.08
 -------- 11:00 0.11 0.00 0.22 1.45 0.07
 -------- 12:00 0.09 0.00 0.20 1.42 0.04
 14.10.12 13:00 0.11 0.00 0.21 1.42 0.04
 -------- 14:00 0.13 0.00 0.24 1.44 0.06
 -------- 15:00 0.14 0.00 0.27 1.48 0.08
 -------- 16:00 0.15 0.00 0.27 1.52 0.07
 -------- 17:00 0.19 0.00 0.30 1.62 0.10
 14.10.12 18:00 0.19 0.00 0.32 1.65 0.11
 -------- 19:00 0.21 0.00 0.32 1.65 0.12
 -------- 20:00 0.22 0.00 0.31 1.58 0.09
 -------- 21:00 0.14 0.00 0.28 1.50 0.04
 -------- 22:00 0.11 0.00 0.26 1.50 0.02
 14.10.12 23:00 0.09 0.00 0.28 1.49 0.03
 -------- 00:00 0.08 0.00 0.25 1.45 0.01
 -------- 01:00 0.07 0.00 0.22 1.47 0.01
 -------- 02:00 0.07 0.00 0.23 1.47 0.01
 -------- 03:00 0.09 0.00 0.24 1.53 0.01
 15.10.12 04:00 0.11 0.00 0.24 1.58 0.01
 -------- 05:00 0.24 0.00 0.31 1.87 0.19
 -------- 06:00 0.27 0.00 0.31 1.84 0.29
 -------- 07:00 0.31 0.01 0.31 1.90 0.33
 -------- 08:00 0.39 0.01 0.35 1.92 0.43
 15.10.12 09:00 0.32 0.00 0.36 1.81 0.38
