 Date Time CO SO2 NO2 CHX NO
 04.11.12 00:00 0.10 0.00 0.16 1.59 0.02
 -------- 01:00 0.10 0.00 0.13 1.58 0.01
 -------- 02:00 0.10 0.00 0.12 1.57 0.00
 -------- 03:00 0.08 0.00 0.13 1.57 0.01
 -------- 04:00 0.09 0.00 0.13 1.57 0.01
 04.11.12 05:00 0.10 0.00 0.13 1.57 0.00
 -------- 06:00 0.10 0.00 0.18 1.58 0.02
 -------- 07:00 0.10 0.00 0.14 1.58 0.01
 -------- 08:00 0.11 0.00 0.15 1.58 0.02
 -------- 09:00 0.12 0.00 0.16 1.58 0.03
 04.11.12 10:00 0.12 0.00 0.17 1.59 0.03
 -------- 11:00 0.11 0.00 0.16 1.57 0.02
 -------- 12:00 0.12 0.01 0.17 1.56 0.03
 -------- 13:00 0.12 0.00 0.18 1.56 0.03
 -------- 14:00 0.11 0.00 0.17 1.56 0.03
 04.11.12 15:00 0.11 0.00 0.15 1.55 0.02
 -------- 16:00 0.11 0.00 0.18 1.55 0.03
 -------- 17:00 0.10 0.00 0.16 1.54 0.02
 -------- 18:00 0.11 0.00 0.16 1.54 0.02
 -------- 19:00 0.10 0.00 0.15 1.54 0.01
 04.11.12 20:00 0.10 0.00 0.15 1.54 0.01
 -------- 21:00 0.10 0.00 0.14 1.54 0.01
 -------- 22:00 0.10 0.00 0.13 1.53 0.01
 -------- 23:00 0.08 0.01 0.17 1.54 0.03
 -------- 00:00 0.08 0.00 0.16 1.63 0.01
 05.11.12 01:00 0.08 0.00 0.17 1.66 0.01
 -------- 02:00 0.08 0.00 0.21 1.57 0.02
 -------- 03:00 0.07 0.00 0.19 1.53 0.02
 -------- 04:00 0.06 0.00 0.20 1.55 0.02
 -------- 05:00 0.07 0.00 0.18 1.56 0.01
 05.11.12 06:00 0.08 0.00 0.15 1.61 0.01
 -------- 07:00 0.08 0.00 0.10 1.75 0.00
 -------- 08:00 0.09 0.00 0.17 1.89 0.01
 -------- 09:00 0.11 0.00 0.25 1.85 0.06
 -------- 10:00 0.13 0.00 0.25 1.73 0.07
 05.11.12 11:00 0.13 0.00 0.23 1.66 0.06
 -------- 12:00 0.15 0.00 0.28 1.65 0.09
 -------- 13:00 0.17 0.00 0.32 1.66 0.12
 -------- 14:00 0.19 0.01 0.33 1.68 0.15
 -------- 15:00 0.18 0.01 0.33 1.70 0.13
 05.11.12 16:00 0.17 0.00 0.29 1.70 0.06
 -------- 17:00 0.17 0.00 0.27 1.72 0.06
 -------- 18:00 0.17 0.00 0.26 1.68 0.09
 -------- 19:00 0.16 0.00 0.24 1.67 0.09
 -------- 20:00 0.16 0.00 0.25 1.67 0.08
 05.11.12 21:00 0.15 0.01 0.24 1.67 0.04
 -------- 22:00 0.13 0.00 0.20 1.63 0.01
