 Date Time CO SO2 NO2 CHX NO
 01.12.12 00:00 0.06 0.00 0.20 1.47 0.01
 -------- 01:00 0.07 0.00 0.19 1.47 0.01
 -------- 02:00 0.06 0.00 0.21 1.52 0.01
 -------- 03:00 0.06 0.00 0.23 1.55 0.01
 -------- 04:00 0.06 0.00 0.19 1.49 0.01
 01.12.12 05:00 0.06 0.00 0.16 1.44 0.01
 -------- 06:00 0.07 0.00 0.13 1.44 0.01
 -------- 07:00 0.09 0.00 0.16 1.46 0.02
 -------- 08:00 0.10 0.00 0.17 1.48 0.05
 -------- 09:00 0.10 0.00 0.15 1.48 0.05
 01.12.12 10:00 0.11 0.00 0.15 1.49 0.07
 -------- 11:00 0.14 0.01 0.17 1.57 0.12
 -------- 12:00 0.15 0.00 0.16 1.59 0.13
 -------- 13:00 0.15 0.00 0.16 1.58 0.12
 -------- 14:00 0.14 0.01 0.14 1.55 0.09
 01.12.12 15:00 0.17 0.00 0.17 1.62 0.18
 -------- 16:00 0.19 0.01 0.16 1.68 0.16
 -------- 17:00 0.21 0.00 0.18 1.73 0.21
 -------- 18:00 0.19 0.00 0.17 1.72 0.18
 -------- 19:00 0.21 0.00 0.17 1.75 0.20
 01.12.12 20:00 0.25 0.00 0.19 1.83 0.25
 -------- 21:00 0.21 0.00 0.18 1.79 0.25
 -------- 22:00 0.17 0.00 0.15 1.67 0.16
 -------- 23:00 0.19 0.00 0.15 1.71 0.20
 -------- 00:00 0.19 0.00 0.16 1.73 0.20
 02.12.12 01:00 0.19 0.00 0.16 1.74 0.23
 -------- 02:00 0.15 0.00 0.13 1.71 0.16
 -------- 03:00 0.14 0.00 0.13 1.81 0.13
 -------- 04:00 0.10 0.00 0.12 3.81 0.07
 -------- 05:00 0.10 0.00 0.11 2.04 0.05
 02.12.12 06:00 0.07 0.00 0.10 1.48 0.01
 -------- 07:00 0.08 0.00 0.13 1.72 0.03
 -------- 08:00 0.07 0.00 0.13 1.81 0.03
 -------- 09:00 0.07 0.00 0.10 1.47 0.02
 -------- 10:00 0.07 0.00 0.11 1.45 0.03
 02.12.12 11:00 0.08 0.00 0.12 1.53 0.03
 -------- 12:00 0.07 0.00 0.12 1.76 0.03
 -------- 13:00 0.07 0.00 0.11 1.50 0.02
 -------- 14:00 0.09 0.00 0.14 1.50 0.04
 -------- 15:00 0.09 0.00 0.17 1.91 0.04
 02.12.12 16:00 0.09 0.00 0.17 1.78 0.03
 -------- 17:00 0.08 0.00 0.18 1.65 0.03
 -------- 18:00 0.09 0.00 0.18 1.72 0.03
 -------- 19:00 0.07 0.00 0.17 1.61 0.02
 -------- 20:00 0.06 0.00 0.15 1.62 0.02
 02.12.12 21:00 0.06 0.00 0.16 1.64 0.03
 -------- 22:00 0.06 0.01 0.14 1.53 0.03
