 Date Time CO SO2 NO2 CHX NO
 25.10.12 00:00 0.06 0.00 0.12 1.50 0.00
 -------- 01:00 0.06 0.00 0.13 1.49 0.00
 -------- 02:00 0.06 0.00 0.10 1.50 0.00
 -------- 03:00 0.06 0.00 0.09 1.49 0.00
 -------- 04:00 0.06 0.00 0.09 1.48 0.00
 25.10.12 05:00 0.07 0.00 0.13 1.49 0.01
 -------- 06:00 0.08 0.00 0.17 1.50 0.02
 -------- 07:00 0.10 0.00 0.20 1.51 0.03
 -------- 08:00 0.10 0.00 0.21 1.51 0.04
 -------- 09:00 0.10 0.01 0.19 1.51 0.04
 25.10.12 10:00 0.10 0.01 0.19 1.51 0.03
 -------- 11:00 0.10 0.00 0.18 1.51 0.03
 -------- 12:00 0.10 0.00 0.17 1.50 0.03
 -------- 13:00 0.10 0.00 0.19 1.50 0.04
 -------- 14:00 0.10 0.01 0.17 1.50 0.03
 25.10.12 15:00 0.10 0.01 0.19 1.55 0.03
 -------- 16:00 0.11 0.01 0.21 1.54 0.04
 -------- 17:00 0.10 0.00 0.19 1.52 0.02
 -------- 18:00 0.10 0.00 0.17 1.53 0.02
 -------- 19:00 0.10 0.00 0.16 1.55 0.02
 25.10.12 20:00 0.09 0.01 0.14 1.52 0.01
 -------- 21:00 0.08 0.00 0.14 1.51 0.01
 -------- 22:00 0.08 0.00 0.15 1.51 0.01
 -------- 23:00 0.09 0.00 0.19 1.51 0.01
 -------- 00:00 0.08 0.00 0.14 1.53 0.00
 26.10.12 01:00 0.08 0.00 0.12 1.54 0.00
 -------- 02:00 0.07 0.00 0.09 1.53 0.00
 -------- 03:00 0.06 0.00 0.09 1.52 ----
 -------- 04:00 0.07 0.00 0.10 1.51 0.00
 -------- 05:00 0.08 0.00 0.13 1.52 0.01
 26.10.12 06:00 0.09 0.00 0.17 1.53 0.02
 -------- 07:00 0.11 0.00 0.19 1.54 0.03
 -------- 08:00 0.11 0.00 0.19 1.53 0.03
 -------- 09:00 0.12 0.00 0.23 1.53 0.04
 -------- 10:00 0.11 0.00 0.22 1.54 0.05
 26.10.12 11:00 0.10 0.00 0.19 1.53 0.03
 -------- 12:00 0.10 0.01 0.23 1.51 0.10
 -------- 13:00 0.10 0.00 0.26 1.50 0.10
 -------- 14:00 0.08 0.00 0.25 1.48 0.07
 -------- 15:00 0.08 0.00 0.23 1.48 0.07
 26.10.12 16:00 0.09 0.00 0.29 1.52 0.11
 -------- 17:00 0.09 0.00 0.30 1.53 0.11
 -------- 18:00 0.09 0.00 0.17 1.50 0.02
 -------- 19:00 0.09 0.00 0.17 1.48 0.02
 -------- 20:00 0.08 0.00 0.15 1.48 0.01
 26.10.12 21:00 0.08 0.00 0.14 1.47 0.01
 -------- 22:00 0.08 0.00 0.12 1.47 0.01
