 Date Time CO SO2 NO2 CHX NO
 05.12.12 00:00 0.04 0.01 0.18 1.50 0.03
 -------- 01:00 0.04 0.01 0.12 1.42 0.01
 -------- 02:00 0.05 0.01 0.11 1.42 0.01
 -------- 03:00 0.05 0.00 0.09 1.42 0.00
 -------- 04:00 0.06 0.01 0.14 1.42 0.01
 05.12.12 05:00 0.06 0.01 0.18 1.43 0.02
 -------- 06:00 0.07 0.01 0.22 1.49 0.04
 -------- 07:00 0.10 0.00 0.28 1.49 0.07
 -------- 08:00 0.10 0.00 0.27 1.47 0.05
 -------- 09:00 0.10 0.00 0.28 1.47 0.05
 05.12.12 10:00 0.08 0.01 0.24 1.46 0.04
 -------- 11:00 0.09 0.01 0.27 1.47 0.06
 -------- 12:00 0.08 0.01 0.23 1.46 0.06
 -------- 13:00 0.08 0.00 0.17 1.46 0.04
 -------- 14:00 0.08 0.00 0.15 1.44 0.03
 05.12.12 15:00 0.09 0.01 0.23 1.46 0.06
 -------- 16:00 0.10 0.01 0.29 1.49 0.08
 -------- 17:00 0.13 0.00 0.32 1.57 0.08
 -------- 18:00 0.18 0.01 0.37 1.69 0.14
 -------- 19:00 0.17 0.01 0.38 1.64 0.14
 05.12.12 20:00 0.14 0.01 0.36 1.60 0.09
 -------- 21:00 0.12 0.00 0.35 1.58 0.07
 -------- 22:00 0.11 0.00 0.34 1.57 0.05
 -------- 23:00 0.11 0.00 0.32 1.55 0.04
 -------- 00:00 0.11 0.00 0.35 1.60 0.08
 06.12.12 01:00 0.09 0.00 0.34 1.58 0.05
 -------- 02:00 0.10 0.00 0.37 1.59 0.07
 -------- 03:00 0.10 0.00 0.35 1.60 0.08
 -------- 04:00 0.08 0.00 0.34 1.61 0.06
 -------- 05:00 0.09 0.01 0.34 1.62 0.11
 06.12.12 06:00 0.13 0.01 0.32 1.64 0.12
 -------- 07:00 0.15 0.01 0.37 1.63 0.18
 -------- 08:00 0.17 0.00 0.34 1.64 0.15
 -------- 09:00 0.17 0.01 0.32 1.63 0.15
 -------- 10:00 0.17 0.01 0.32 1.63 0.15
 06.12.12 11:00 0.18 0.01 0.33 1.69 0.21
 -------- 12:00 0.19 0.01 0.33 1.70 0.21
 -------- 13:00 0.17 0.00 0.32 1.66 0.18
 -------- 14:00 0.17 0.01 0.32 1.65 0.20
 -------- 15:00 0.16 0.00 0.31 1.60 0.15
 06.12.12 16:00 0.15 0.00 0.32 1.61 0.15
 -------- 17:00 0.15 0.00 0.31 1.59 0.14
 -------- 18:00 0.12 0.00 0.28 1.55 0.08
 -------- 19:00 0.12 0.00 0.24 1.56 0.05
 -------- 20:00 0.10 0.00 0.26 1.61 0.06
 06.12.12 21:00 0.10 0.01 0.25 1.58 0.05
 -------- 22:00 0.13 0.01 0.26 1.56 0.04
 -------- 23:00 0.08 0.01 0.25 1.51 0.04
