 Date Time CO SO2 NO2 CHX NO
 20.11.12 00:00 0.10 0.00 0.12 1.52 0.02
 -------- 01:00 0.10 0.00 0.11 1.52 0.01
 -------- 02:00 0.10 0.00 0.10 1.53 0.01
 -------- 03:00 0.10 0.00 0.10 1.53 0.01
 -------- 04:00 0.10 0.01 0.11 1.53 0.01
 20.11.12 05:00 0.11 0.00 0.12 1.54 0.04
 -------- 06:00 0.15 0.00 0.14 1.55 0.10
 -------- 07:00 0.16 0.00 0.15 1.58 0.15
 -------- 08:00 0.18 0.00 0.16 1.60 0.16
 -------- 09:00 0.18 0.00 0.15 1.60 0.16
 20.11.12 10:00 0.16 0.00 0.16 1.61 0.12
 -------- 11:00 0.15 0.00 0.16 1.59 0.11
 -------- 12:00 0.15 0.00 0.20 1.59 0.13
 -------- 13:00 0.13 0.00 0.20 1.57 0.07
 -------- 14:00 0.13 0.00 0.23 1.56 0.07
 20.11.12 15:00 0.10 0.00 0.20 1.55 0.04
 -------- 16:00 0.10 0.00 0.17 1.52 0.03
 -------- 17:00 0.11 0.01 0.20 1.52 0.04
 -------- 18:00 0.10 0.00 0.18 1.51 0.03
 -------- 19:00 0.10 0.00 0.19 1.51 0.03
 20.11.12 20:00 0.10 0.00 0.19 1.51 0.03
 -------- 21:00 0.10 0.00 0.17 1.51 0.02
 -------- 22:00 0.10 0.00 0.15 1.51 0.01
 -------- 23:00 0.09 0.00 0.10 1.50 0.01
 -------- 00:00 0.08 0.00 0.14 1.50 0.01
 21.11.12 01:00 0.08 0.00 0.10 1.49 0.00
 -------- 02:00 0.08 0.00 0.07 1.49 0.00
 -------- 03:00 0.08 0.00 0.06 1.48 0.00
 -------- 04:00 0.08 0.00 0.10 1.48 0.00
 -------- 05:00 0.09 0.00 0.18 1.51 0.01
 21.11.12 06:00 0.12 0.01 0.28 1.54 0.06
 -------- 07:00 0.15 0.00 0.32 1.57 0.08
 -------- 08:00 0.15 0.00 0.28 1.59 0.08
 -------- 09:00 0.14 0.00 0.26 1.58 0.09
 -------- 10:00 0.14 0.01 0.26 1.59 0.10
 21.11.12 11:00 0.14 0.00 0.22 1.65 0.09
 -------- 12:00 0.15 0.01 0.22 1.58 0.11
 -------- 13:00 0.17 0.01 0.23 1.57 0.16
 -------- 14:00 0.18 0.01 0.23 1.60 0.18
 -------- 15:00 0.17 0.00 0.21 1.60 0.11
 21.11.12 16:00 0.15 0.01 0.22 1.60 0.15
 -------- 17:00 0.15 0.00 0.23 1.61 0.09
 -------- 18:00 0.14 0.00 0.25 1.60 0.07
 -------- 19:00 0.15 0.00 0.27 1.59 0.08
 -------- 20:00 0.15 0.00 0.26 1.60 0.09
 21.11.12 21:00 0.12 0.00 0.25 1.59 0.06
 -------- 22:00 0.12 0.00 0.24 1.57 0.04
