 Date Time CO SO2 NO2 CHX NO
 21.09.12 12:00 0.15 0.01 0.35 1.58 0.08
 -------- 13:00 0.12 0.01 0.29 1.50 0.05
 -------- 14:00 0.09 0.00 0.22 1.47 0.02
 -------- 15:00 0.07 0.00 0.18 1.60 0.01
 -------- 16:00 0.12 0.00 0.21 2.18 0.02
 21.09.12 17:00 0.10 0.00 0.21 1.45 0.01
 -------- 18:00 0.08 0.00 0.14 1.53 0.02
 -------- 19:00 0.08 0.00 0.14 1.47 0.02
 -------- 20:00 0.09 0.00 0.20 1.44 0.02
 -------- 21:00 0.10 0.00 0.21 1.43 0.03
 21.09.12 22:00 0.07 0.00 0.17 1.39 0.02
 -------- 23:00 0.07 0.00 0.14 1.32 0.01
 -------- 00:00 0.06 0.00 0.12 1.39 0.01
 -------- 01:00 0.06 0.00 0.12 1.37 0.00
 -------- 02:00 0.07 0.00 0.11 1.38 0.01
 22.09.12 03:00 0.06 0.00 0.08 1.40 0.00
 -------- 04:00 0.06 0.00 0.09 1.39 0.00
 -------- 05:00 0.06 0.00 0.09 1.41 0.00
 -------- 06:00 0.06 0.00 0.11 1.39 0.00
 -------- 07:00 0.06 0.00 0.14 1.39 0.01
 22.09.12 08:00 0.07 0.00 0.13 1.39 0.01
 -------- 09:00 0.07 0.00 0.13 1.41 0.01
 -------- 10:00 0.08 0.01 0.12 1.40 0.02
 -------- 11:00 0.09 0.00 0.14 1.46 0.04
 -------- 12:00 0.09 0.00 0.14 1.49 0.03
 22.09.12 13:00 0.09 0.00 0.14 1.45 0.02
 -------- 14:00 0.08 0.01 0.14 1.44 0.02
 -------- 15:00 0.10 0.01 0.16 1.46 0.02
 -------- 16:00 0.11 0.01 0.18 1.48 0.01
 -------- 17:00 0.13 0.01 0.23 1.57 0.02
 22.09.12 18:00 0.15 0.01 0.29 1.59 0.03
 -------- 19:00 0.13 0.01 0.24 2.56 0.02
 -------- 20:00 0.18 0.01 0.26 1.94 0.03
 -------- 21:00 0.17 0.00 0.27 2.53 0.04
 -------- 22:00 0.20 0.00 0.27 2.33 0.06
 22.09.12 23:00 0.20 0.00 0.28 2.40 0.08
 -------- 00:00 0.16 0.00 0.29 2.02 0.05
 -------- 01:00 0.14 0.00 0.28 1.60 0.05
 -------- 02:00 0.13 0.00 0.27 2.08 0.03
 -------- 03:00 0.11 0.00 0.27 1.81 0.02
 23.09.12 04:00 0.11 0.00 0.27 1.96 0.02
 -------- 05:00 0.12 0.00 0.28 1.74 0.01
 -------- 06:00 0.11 0.00 0.27 1.49 0.02
 -------- 07:00 0.11 0.01 0.26 1.63 0.05
 -------- 08:00 0.13 0.00 0.26 1.96 0.05
 23.09.12 09:00 0.12 0.01 0.27 1.92 0.05
 -------- 10:00 0.17 0.01 0.28 1.98 0.08
 -------- 11:00 0.16 0.01 0.28 1.88 0.09
