 Date Time CO SO2 NO2 CHX NO
 25.02.13 12:00 0.09 0.01 0.24 1.77 0.03
 -------- 13:00 0.09 0.01 0.28 1.56 0.05
 -------- 14:00 0.07 0.00 0.21 1.55 0.02
 -------- 15:00 0.07 0.00 0.18 1.64 0.02
 -------- 16:00 0.08 0.00 0.23 1.51 0.02
 25.02.13 17:00 0.09 0.00 0.28 1.51 0.03
 -------- 18:00 0.13 0.00 0.38 1.55 0.04
 -------- 19:00 0.14 0.01 0.50 1.77 0.05
 -------- 20:00 0.13 0.01 0.47 1.57 0.04
 -------- 21:00 0.12 0.01 0.45 1.57 0.03
 25.02.13 22:00 0.12 0.01 0.38 2.06 0.02
 -------- 23:00 0.11 0.01 0.34 1.63 0.01
 -------- 00:00 0.10 0.01 0.42 1.63 0.02
 -------- 01:00 0.10 0.01 0.47 1.58 0.02
 -------- 02:00 0.09 0.01 0.40 1.58 0.01
 26.02.13 03:00 0.08 0.01 0.42 1.64 0.01
 -------- 04:00 0.08 0.01 0.33 1.56 0.00
 -------- 05:00 0.09 0.01 0.40 1.69 0.04
 -------- 06:00 0.17 0.01 0.49 1.79 0.12
 -------- 07:00 0.13 0.01 0.53 1.63 0.11
 26.02.13 08:00 0.16 0.01 0.52 1.67 0.13
 -------- 09:00 0.17 0.01 0.53 1.66 0.15
 -------- 10:00 0.16 0.01 0.53 1.73 0.20
 -------- 11:00 0.15 0.01 0.48 1.93 0.14
 -------- 12:00 0.13 0.01 0.41 1.80 0.11
 26.02.13 13:00 0.09 0.01 0.32 1.57 0.07
 -------- 14:00 0.07 0.01 0.29 1.50 0.05
 -------- 15:00 0.08 0.00 0.26 1.51 0.04
 -------- 16:00 0.06 0.00 0.25 1.47 0.03
 -------- 17:00 0.08 0.00 0.24 1.44 0.02
 26.02.13 18:00 0.09 0.01 0.29 1.45 0.02
 -------- 19:00 0.08 0.01 0.30 1.45 0.01
 -------- 20:00 0.07 0.01 0.27 1.43 0.01
 -------- 21:00 0.07 0.01 0.26 1.43 0.01
 -------- 22:00 0.06 0.01 0.25 1.43 0.01
 26.02.13 23:00 0.06 0.01 0.31 1.45 0.01
 -------- 00:00 0.06 0.01 0.26 1.44 0.01
 -------- 01:00 0.05 0.01 0.15 1.43 0.00
 -------- 02:00 0.04 0.01 0.18 1.43 0.00
 -------- 03:00 0.04 0.01 0.27 1.46 0.01
 27.02.13 04:00 0.05 0.01 0.23 1.48 0.01
 -------- 05:00 0.05 0.01 0.16 1.51 0.00
 -------- 06:00 0.05 0.01 0.12 1.70 0.00
 -------- 07:00 0.07 0.01 0.16 1.58 0.00
 -------- 08:00 0.08 0.01 0.19 1.53 0.00
 27.02.13 09:00 0.08 0.00 0.20 1.65 0.01
 -------- 10:00 0.08 0.01 0.24 1.70 0.01
 -------- 11:00 0.09 0.01 0.27 1.61 0.02
