 Date Time CO SO2 NO2 CHX NO
 03.02.13 00:00 0.32 0.01 0.35 2.09 0.42
 -------- 01:00 0.37 0.01 0.38 2.13 0.57
 -------- 02:00 0.14 0.01 0.34 1.75 0.17
 -------- 03:00 0.15 0.00 0.34 1.77 0.16
 -------- 04:00 0.11 0.01 0.32 1.67 0.08
 03.02.13 05:00 0.07 0.01 0.25 1.57 0.01
 -------- 06:00 0.07 0.00 0.27 1.59 0.02
 -------- 07:00 0.08 0.00 0.28 1.56 0.02
 -------- 08:00 0.09 0.01 0.31 1.55 0.03
 -------- 09:00 0.09 0.01 0.28 1.53 0.02
 03.02.13 10:00 0.08 0.01 0.31 1.55 0.03
 -------- 11:00 0.08 0.01 0.29 1.54 0.04
 -------- 12:00 0.10 0.01 0.29 1.55 0.04
 -------- 13:00 0.10 0.01 0.27 1.52 0.04
 -------- 14:00 0.10 0.01 0.27 1.52 0.03
 03.02.13 15:00 0.11 0.01 0.29 1.52 0.03
 -------- 16:00 0.11 0.01 0.28 1.54 0.03
 -------- 17:00 0.12 0.01 0.27 1.53 0.02
 -------- 18:00 0.12 0.01 0.30 1.55 0.03
 -------- 19:00 0.12 0.01 0.34 1.56 0.03
 03.02.13 20:00 0.12 0.01 0.35 1.58 0.05
 -------- 21:00 0.12 0.01 0.36 1.60 0.05
 -------- 22:00 0.12 0.01 0.34 1.62 0.04
 -------- 23:00 0.09 0.01 0.30 1.58 0.02
 -------- 00:00 0.09 0.01 0.22 1.53 0.01
 04.02.13 01:00 0.07 0.00 0.19 1.53 0.01
 -------- 02:00 0.06 0.01 0.18 1.51 0.01
 -------- 03:00 0.06 0.01 0.17 1.52 0.00
 -------- 04:00 0.06 0.01 0.18 1.52 0.01
 -------- 05:00 0.08 0.01 0.23 1.53 0.02
 04.02.13 06:00 0.18 0.01 0.30 1.68 0.07
 -------- 07:00 0.18 0.01 0.33 1.67 0.13
 -------- 08:00 0.38 0.01 0.34 1.90 0.40
 -------- 09:00 0.47 0.01 0.53 2.11 0.90
 -------- 10:00 0.35 0.01 0.46 2.02 0.56
 04.02.13 11:00 0.21 0.01 0.35 1.78 0.27
 -------- 12:00 0.17 0.01 0.30 1.75 0.23
 -------- 13:00 0.11 0.01 0.25 1.55 0.12
 -------- 14:00 0.08 0.00 0.19 1.48 0.04
 -------- 15:00 0.07 0.01 0.18 1.49 0.03
 04.02.13 16:00 0.08 0.01 0.19 1.63 0.04
 -------- 17:00 0.08 0.01 0.17 1.51 0.03
 -------- 18:00 0.07 0.01 0.17 1.52 0.02
 -------- 19:00 0.08 0.01 0.15 1.54 0.02
