 Date Time CO SO2 NO2 CHX NO
 30.01.13 00:00 0.10 0.01 0.35 1.68 0.04
 -------- 01:00 0.08 0.01 0.38 1.66 0.05
 -------- 02:00 0.10 0.01 0.38 1.70 0.06
 -------- 03:00 0.09 0.01 0.36 1.65 0.03
 -------- 04:00 0.07 0.01 0.33 1.68 0.01
 30.01.13 05:00 0.08 0.01 0.36 1.66 0.05
 -------- 06:00 0.10 0.01 0.37 1.74 0.12
 -------- 07:00 0.15 0.01 0.40 1.90 0.20
 -------- 08:00 0.19 0.01 0.40 1.91 0.23
 -------- 09:00 0.19 0.01 0.41 1.95 0.29
 30.01.13 10:00 0.21 0.01 0.41 1.92 0.33
 -------- 11:00 0.22 0.01 0.40 1.97 0.32
 -------- 12:00 0.20 0.01 0.39 1.97 0.30
 -------- 13:00 0.21 0.01 0.38 1.92 0.30
 -------- 14:00 0.20 0.01 0.38 1.94 0.33
 30.01.13 15:00 0.25 0.01 0.40 1.99 0.36
 -------- 16:00 0.19 0.01 0.41 1.90 0.29
 -------- 17:00 0.19 0.01 0.40 1.88 0.29
 -------- 18:00 0.19 0.01 0.38 1.86 0.25
 -------- 19:00 0.19 0.01 0.38 1.85 0.22
 30.01.13 20:00 0.16 0.00 0.36 1.81 0.15
 -------- 21:00 0.14 0.01 0.36 1.77 0.11
 -------- 22:00 0.09 0.01 0.32 1.66 0.04
 -------- 23:00 0.09 0.01 0.33 1.62 0.03
 -------- 00:00 0.08 0.01 0.34 1.62 0.02
 31.01.13 01:00 0.06 0.01 0.24 1.56 0.01
 -------- 02:00 0.05 0.00 0.19 1.53 0.01
 -------- 03:00 0.05 0.00 0.24 1.57 0.01
 -------- 04:00 0.07 0.01 0.24 1.57 0.01
 -------- 05:00 0.08 0.01 0.30 1.59 0.01
 31.01.13 06:00 0.09 0.01 0.32 1.61 0.03
 -------- 07:00 0.12 0.01 0.35 1.65 0.09
 -------- 08:00 0.15 0.01 0.36 1.70 0.10
 -------- 09:00 0.13 0.01 0.34 1.67 0.09
 -------- 10:00 0.14 0.01 0.35 1.71 0.13
 31.01.13 11:00 0.15 0.01 0.34 1.72 0.12
 -------- 12:00 0.12 0.01 0.29 1.67 0.07
 -------- 13:00 0.13 0.00 0.30 1.67 0.10
 -------- 14:00 0.11 0.01 0.32 1.65 0.10
 -------- 15:00 0.11 0.01 0.31 1.63 0.07
 31.01.13 16:00 0.11 0.01 0.34 1.64 0.07
 -------- 17:00 0.11 0.01 0.35 1.64 0.06
 -------- 18:00 0.11 0.00 0.36 1.62 0.05
 -------- 19:00 0.13 0.01 0.38 1.63 0.06
 -------- 20:00 0.13 0.01 0.39 1.64 0.06
 31.01.13 21:00 0.12 0.01 0.39 1.62 0.06
 -------- 22:00 0.12 0.01 0.38 1.63 0.06
 -------- 23:00 0.11 0.01 0.36 1.62 0.05
