 Date Time CO SO2 NO2 CHX NO
 27.10.12 00:00 0.06 0.00 0.13 1.44 0.01
 -------- 01:00 0.06 0.00 0.06 1.44 0.00
 -------- 02:00 0.06 0.00 0.08 1.44 ----
 -------- 03:00 0.04 0.00 0.05 1.44 0.00
 -------- 04:00 0.04 0.01 0.06 1.43 0.00
 27.10.12 05:00 0.05 0.00 0.07 1.43 0.00
 -------- 06:00 0.06 0.00 0.11 1.43 0.01
 -------- 07:00 0.07 0.00 0.11 1.45 0.01
 -------- 08:00 0.08 0.00 0.16 1.46 0.02
 -------- 09:00 0.08 0.00 0.15 1.47 0.02
 27.10.12 10:00 0.08 0.01 0.12 1.47 0.03
 -------- 11:00 0.08 0.01 0.09 1.47 0.02
 -------- 12:00 0.08 0.00 0.09 1.48 0.02
 -------- 13:00 0.08 0.01 0.10 1.48 0.02
 -------- 14:00 0.08 0.00 0.22 1.47 0.07
 27.10.12 15:00 0.09 0.00 0.23 1.48 0.05
 -------- 16:00 0.10 0.00 0.17 1.50 0.02
 -------- 17:00 0.11 0.00 0.22 1.49 0.03
 -------- 18:00 0.12 0.00 0.26 1.51 0.03
 -------- 19:00 0.14 0.01 0.28 1.53 0.04
 27.10.12 20:00 0.13 0.00 0.25 1.54 0.02
 -------- 21:00 0.12 0.00 0.20 1.54 0.01
 -------- 22:00 0.09 0.00 0.11 1.51 0.01
 -------- 23:00 0.08 0.01 0.09 1.49 0.00
 -------- 00:00 0.08 0.00 0.10 1.49 0.00
 28.10.12 01:00 0.10 0.00 0.21 1.52 0.01
 -------- 02:00 0.08 0.00 0.21 1.53 0.00
 -------- 03:00 0.08 0.00 0.16 1.53 0.00
 -------- 04:00 0.07 0.00 0.13 1.52 0.00
 -------- 05:00 0.06 0.00 0.12 1.51 0.00
 28.10.12 06:00 0.06 0.00 0.12 1.52 0.01
 -------- 07:00 0.08 0.00 0.13 1.53 0.00
 -------- 08:00 0.08 0.00 0.17 1.54 0.01
 -------- 09:00 0.10 0.00 0.22 1.57 0.03
 -------- 10:00 0.13 0.01 0.24 1.61 0.05
 28.10.12 11:00 0.15 0.00 0.27 1.67 0.07
 -------- 12:00 0.15 0.00 0.29 1.66 0.11
 -------- 13:00 0.19 0.00 0.31 1.69 0.15
 -------- 14:00 0.21 0.01 0.30 1.71 0.18
 -------- 15:00 0.21 0.01 0.31 1.73 0.20
 28.10.12 16:00 0.24 0.01 0.30 1.76 0.23
 -------- 17:00 0.27 0.00 0.30 1.79 0.23
 -------- 18:00 0.30 0.00 0.29 1.85 0.25
 -------- 19:00 0.33 0.00 0.29 1.93 0.30
 -------- 20:00 0.60 0.02 0.31 2.09 0.64
 28.10.12 21:00 0.72 0.02 0.32 2.27 0.78
 -------- 22:00 0.44 0.00 0.29 2.44 0.39
