 Date Time CO SO2 NO2 CHX NO
 09.11.12 12:00 0.15 0.00 0.22 1.67 0.11
 -------- 13:00 0.15 0.00 0.21 1.63 0.11
 -------- 14:00 0.13 0.00 0.22 1.65 0.08
 -------- 15:00 0.12 0.00 0.19 1.61 0.04
 -------- 16:00 0.11 0.00 0.21 1.59 0.05
 09.11.12 17:00 0.10 0.00 0.19 1.58 0.04
 -------- 18:00 0.08 0.00 0.15 1.57 0.03
 -------- 19:00 0.08 0.00 0.14 1.53 0.02
 -------- 20:00 0.08 0.00 0.11 1.53 0.01
 -------- 21:00 0.08 0.00 0.11 1.51 0.01
 09.11.12 22:00 0.07 0.00 0.11 1.50 0.01
 -------- 23:00 0.06 0.00 0.09 1.49 0.00
 -------- 00:00 0.06 0.00 0.09 1.47 0.00
 -------- 01:00 0.07 0.00 0.11 1.47 0.00
 -------- 02:00 0.06 0.00 0.13 1.55 0.00
 10.11.12 03:00 0.06 0.00 0.13 1.67 0.00
 -------- 04:00 0.06 0.00 0.15 1.87 0.00
 -------- 05:00 0.06 0.00 0.14 2.00 0.00
 -------- 06:00 0.06 0.00 0.16 2.00 0.00
 -------- 07:00 0.06 0.01 0.17 1.86 0.01
 10.11.12 08:00 0.08 0.00 0.20 1.76 0.02
 -------- 09:00 0.08 0.00 0.21 1.74 0.02
 -------- 10:00 0.08 0.00 0.20 1.70 0.03
 -------- 11:00 0.08 0.01 0.18 1.68 0.03
 -------- 12:00 0.08 0.01 0.14 1.59 0.03
 10.11.12 13:00 0.08 0.00 0.14 1.55 0.02
 -------- 14:00 0.08 0.00 0.16 1.52 0.02
 -------- 15:00 0.08 0.00 0.18 1.49 0.02
 -------- 16:00 0.08 0.01 0.20 1.54 0.01
 -------- 17:00 0.11 0.01 0.30 1.77 0.04
 10.11.12 18:00 0.24 0.01 0.35 2.19 0.33
 -------- 19:00 0.37 0.02 0.37 2.69 0.61
 -------- 20:00 0.40 0.01 0.38 3.95 0.74
 -------- 21:00 0.41 0.01 0.36 4.78 0.68
 -------- 22:00 0.40 0.01 0.34 4.86 0.62
 10.11.12 23:00 0.32 0.00 0.32 4.62 0.43
 -------- 00:00 0.33 0.01 0.29 4.23 0.47
 -------- 01:00 0.37 0.01 0.31 3.96 0.70
 -------- 02:00 0.39 0.02 0.36 4.00 0.94
 -------- 03:00 0.40 0.01 0.35 3.81 0.67
 11.11.12 04:00 0.25 0.00 0.32 3.11 0.20
 -------- 05:00 0.19 0.00 0.34 2.49 0.17
 -------- 06:00 0.15 0.00 0.33 2.13 0.08
 -------- 07:00 0.14 0.00 0.31 1.95 0.06
 -------- 08:00 0.16 0.01 0.33 1.90 0.14
 11.11.12 09:00 0.15 0.01 0.30 1.86 0.12
 -------- 10:00 0.14 0.00 0.26 1.79 0.07
