 Date Time CO SO2 NO2 CHX NO
 17.10.12 00:00 0.13 0.01 0.21 1.51 0.12
 -------- 01:00 0.10 0.00 0.19 1.47 0.10
 -------- 02:00 0.11 0.01 0.18 1.48 0.09
 -------- 03:00 0.11 0.01 0.19 1.51 0.10
 -------- 04:00 0.10 0.01 0.19 1.50 0.10
 17.10.12 05:00 0.14 0.01 0.19 1.53 0.13
 -------- 06:00 0.15 0.01 0.19 1.54 0.14
 -------- 07:00 0.19 0.01 0.17 1.71 0.23
 -------- 08:00 0.24 0.01 0.18 1.88 0.25
 -------- 09:00 0.24 0.01 0.18 1.78 0.26
 17.10.12 10:00 0.21 0.01 0.18 1.63 0.26
 -------- 11:00 0.20 0.01 0.19 1.60 0.28
 -------- 12:00 0.21 0.02 0.20 1.62 0.26
 -------- 13:00 0.22 0.02 0.21 1.64 0.23
 -------- 14:00 0.20 0.02 0.25 1.60 0.19
 17.10.12 15:00 0.18 0.01 0.28 1.56 0.15
 -------- 16:00 0.21 0.01 0.31 1.61 0.18
 -------- 17:00 0.21 0.01 0.31 1.61 0.21
 -------- 18:00 0.21 0.01 0.29 1.60 0.16
 -------- 19:00 0.17 0.01 0.24 1.54 0.13
 17.10.12 20:00 0.16 0.01 0.23 1.53 0.12
 -------- 21:00 0.15 0.01 0.25 1.50 0.08
 -------- 22:00 0.16 0.01 0.25 1.54 0.08
 -------- 23:00 0.17 0.01 0.26 1.59 0.10
 -------- 00:00 0.17 0.01 0.27 1.61 0.11
 18.10.12 01:00 0.10 0.00 0.26 1.46 0.02
 -------- 02:00 0.08 0.00 0.22 1.46 0.00
 -------- 03:00 0.11 0.01 0.21 1.56 0.06
 -------- 04:00 0.19 0.01 0.21 2.04 0.20
 -------- 05:00 0.32 0.01 0.20 2.00 0.36
 18.10.12 06:00 0.79 0.02 0.24 2.32 0.64
 -------- 07:00 0.99 0.02 0.32 2.54 0.84
 -------- 08:00 0.61 0.02 0.40 2.59 0.94
 -------- 09:00 0.27 0.00 0.26 1.73 0.30
 -------- 10:00 0.14 0.00 0.18 1.41 0.10
 18.10.12 11:00 ---- ---- ---- ---- ----
 -------- 12:00 0.15 ---- 0.17 0.94 0.08
 -------- 13:00 0.17 0.00 0.19 1.38 0.09
 -------- 14:00 0.18 0.01 0.19 1.37 0.10
 -------- 15:00 0.21 0.01 0.20 1.41 0.13
 18.10.12 16:00 0.19 0.00 0.29 1.36 0.07
 -------- 17:00 0.21 0.00 0.32 1.38 0.09
 -------- 18:00 0.20 0.00 0.27 1.43 0.08
 -------- 19:00 0.16 0.00 0.17 1.37 0.03
 -------- 20:00 0.15 0.00 0.18 1.36 0.02
 18.10.12 21:00 0.14 0.00 0.15 1.52 0.02
 -------- 22:00 0.09 0.00 0.17 1.55 0.02
