 Date Time CO SO2 NO2 CHX NO
 14.01.13 00:00 0.06 0.01 0.18 1.66 0.01
 -------- 01:00 0.06 0.01 0.19 1.70 0.01
 -------- 02:00 0.06 0.01 0.17 1.69 0.00
 -------- 03:00 0.06 0.01 0.17 1.80 0.00
 -------- 04:00 0.06 0.01 0.16 2.39 0.00
 14.01.13 05:00 0.06 0.01 0.17 2.11 0.01
 -------- 06:00 0.13 0.01 0.18 2.16 0.01
 -------- 07:00 0.08 0.01 0.20 1.86 0.01
 -------- 08:00 0.12 0.01 0.24 1.71 0.04
 -------- 09:00 0.09 0.01 0.23 2.02 0.02
 14.01.13 10:00 0.11 0.01 0.30 1.68 0.10
 -------- 11:00 0.09 0.01 0.24 1.90 0.04
 -------- 12:00 0.07 0.01 0.24 2.09 0.05
 -------- 13:00 0.04 0.01 0.21 1.98 0.04
 -------- 14:00 0.04 0.01 0.20 1.89 0.03
 14.01.13 15:00 0.07 0.01 0.27 1.67 0.05
 -------- 16:00 0.07 0.00 0.34 1.54 0.09
 -------- 17:00 0.06 0.01 0.30 1.55 0.06
 -------- 18:00 0.06 0.00 0.30 1.53 0.05
 -------- 19:00 0.05 0.01 0.31 1.51 0.05
 14.01.13 20:00 0.04 0.01 0.30 1.50 0.04
 -------- 21:00 0.07 0.01 0.24 1.50 0.03
 -------- 22:00 0.07 0.01 0.15 1.50 0.01
 -------- 23:00 0.04 0.01 0.10 1.74 0.00
 -------- 00:00 0.04 0.01 0.09 1.84 0.00
 15.01.13 01:00 0.04 0.01 0.09 1.81 ----
 -------- 02:00 0.04 0.01 0.09 1.72 0.01
 -------- 03:00 0.05 0.01 0.10 1.57 0.01
 -------- 04:00 0.04 0.01 0.08 1.62 ----
 -------- 05:00 0.05 0.01 0.08 1.56 0.00
 15.01.13 06:00 0.06 0.01 0.12 1.62 0.01
 -------- 07:00 0.08 0.01 0.28 1.50 0.04
 -------- 08:00 ---- 0.01 0.32 1.52 0.05
 -------- 09:00 ---- 0.01 0.35 1.53 0.07
 -------- 10:00 ---- 0.01 0.32 1.55 0.06
 15.01.13 11:00 ---- 0.01 0.29 1.53 0.05
 -------- 12:00 ---- 0.01 0.31 1.54 0.08
 -------- 13:00 ---- 0.01 0.31 1.53 0.08
 -------- 14:00 ---- 0.01 0.33 1.53 0.09
 -------- 15:00 ---- 0.01 0.26 1.51 0.04
 15.01.13 16:00 ---- 0.01 0.29 1.51 0.04
 -------- 17:00 ---- 0.01 0.32 1.52 0.04
 -------- 18:00 ---- 0.01 0.36 1.53 0.05
 -------- 19:00 ---- 0.01 0.33 1.52 0.04
 -------- 20:00 ---- 0.01 0.32 1.54 0.03
 15.01.13 21:00 ---- 0.01 0.37 1.58 0.08
 -------- 22:00 ---- 0.01 0.39 1.60 0.08
 -------- 23:00 ---- 0.01 0.35 1.53 0.03
