 Date Time CO SO2 NO2 CHX NO
 08.11.12 12:00 0.10 0.00 0.24 1.54 0.05
 -------- 13:00 0.10 0.00 0.19 1.54 0.03
 -------- 14:00 0.11 0.00 0.28 1.76 0.08
 -------- 15:00 0.10 0.00 0.30 1.60 0.07
 -------- 16:00 0.12 0.01 0.32 1.56 0.09
 08.11.12 17:00 0.12 0.00 0.29 1.54 0.05
 -------- 18:00 0.11 0.00 0.27 1.52 0.04
 -------- 19:00 0.10 0.00 0.22 1.51 0.02
 -------- 20:00 0.10 0.00 0.26 1.50 0.04
 -------- 21:00 0.09 0.00 0.23 1.50 0.02
 08.11.12 22:00 0.08 0.00 0.23 1.50 0.02
 -------- 23:00 0.09 0.00 0.25 1.50 0.03
 -------- 00:00 0.08 0.00 0.15 1.50 0.01
 -------- 01:00 0.06 0.00 0.09 1.48 0.00
 -------- 02:00 0.06 0.00 0.12 1.48 0.00
 09.11.12 03:00 0.06 0.00 0.12 1.47 0.00
 -------- 04:00 0.06 0.00 0.11 1.48 0.00
 -------- 05:00 0.09 0.01 0.18 1.51 0.02
 -------- 06:00 0.13 0.01 0.29 1.54 0.13
 -------- 07:00 0.18 0.00 0.30 1.62 0.15
 09.11.12 08:00 0.21 0.00 0.29 1.68 0.24
 -------- 09:00 0.23 0.00 0.29 1.72 0.21
 -------- 10:00 0.24 0.00 0.32 1.75 0.27
 -------- 11:00 0.19 0.00 0.24 1.73 0.14
 -------- 12:00 0.15 0.00 0.22 1.67 0.11
 09.11.12 13:00 0.15 0.00 0.21 1.63 0.11
 -------- 14:00 0.13 0.00 0.22 1.65 0.08
 -------- 15:00 0.12 0.00 0.19 1.61 0.04
 -------- 16:00 0.11 0.00 0.21 1.59 0.05
 -------- 17:00 0.10 0.00 0.19 1.58 0.04
 09.11.12 18:00 0.08 0.00 0.15 1.57 0.03
 -------- 19:00 0.08 0.00 0.14 1.53 0.02
 -------- 20:00 0.08 0.00 0.11 1.53 0.01
 -------- 21:00 0.08 0.00 0.11 1.51 0.01
 -------- 22:00 0.07 0.00 0.11 1.50 0.01
 09.11.12 23:00 0.06 0.00 0.09 1.49 0.00
 -------- 00:00 0.06 0.00 0.09 1.47 0.00
 -------- 01:00 0.07 0.00 0.11 1.47 0.00
 -------- 02:00 0.06 0.00 0.13 1.55 0.00
 -------- 03:00 0.06 0.00 0.13 1.67 0.00
 10.11.12 04:00 0.06 0.00 0.15 1.87 0.00
 -------- 05:00 0.06 0.00 0.14 2.00 0.00
 -------- 06:00 0.06 0.00 0.16 2.00 0.00
 -------- 07:00 0.06 0.01 0.17 1.86 0.01
 -------- 08:00 0.08 0.00 0.20 1.76 0.02
 10.11.12 09:00 0.08 0.00 0.21 1.74 0.02
 -------- 10:00 0.08 0.00 0.20 1.70 0.03
