 Date Time CO SO2 NO2 CHX NO
 26.09.12 00:00 0.06 0.00 0.11 1.43 0.01
 -------- 01:00 0.05 0.00 0.08 1.46 0.00
 -------- 02:00 0.05 0.00 0.07 1.46 0.00
 -------- 03:00 0.05 0.00 0.07 1.53 0.01
 -------- 04:00 0.04 0.00 0.06 1.64 0.00
 26.09.12 05:00 0.05 0.00 0.09 1.33 0.00
 -------- 06:00 0.09 0.00 0.12 1.46 0.02
 -------- 07:00 0.11 0.00 0.13 1.51 0.04
 -------- 08:00 0.12 0.00 0.14 1.68 0.04
 -------- 09:00 0.18 0.00 0.18 1.50 0.13
 26.09.12 10:00 0.10 0.00 0.12 1.58 0.04
 -------- 11:00 0.09 0.00 0.11 1.56 0.03
 -------- 12:00 0.07 0.00 0.10 1.46 0.02
 -------- 13:00 0.06 0.00 0.10 1.47 0.01
 -------- 14:00 0.07 0.00 0.10 1.48 0.01
 26.09.12 15:00 0.07 0.00 0.14 1.49 0.02
 -------- 16:00 0.08 0.01 0.14 1.62 0.02
 -------- 17:00 0.08 0.01 0.13 1.46 0.01
 -------- 18:00 0.09 0.00 0.19 1.54 0.02
 -------- 19:00 0.13 0.00 0.24 1.51 0.06
 26.09.12 20:00 0.13 0.00 0.22 1.57 0.06
 -------- 21:00 0.12 0.00 0.21 1.69 0.06
 -------- 22:00 0.18 0.01 0.20 2.11 0.16
 -------- 23:00 0.29 0.01 0.21 2.64 0.33
 -------- 00:00 0.24 0.00 0.22 2.89 0.29
 27.09.12 01:00 0.19 0.00 0.19 4.68 0.22
 -------- 02:00 0.17 0.00 0.18 5.43 0.23
 -------- 03:00 0.24 0.01 0.15 3.64 0.44
 -------- 04:00 0.21 0.00 0.12 3.67 0.42
 -------- 05:00 0.21 0.01 0.10 3.07 0.42
 27.09.12 06:00 0.29 0.01 0.10 2.71 0.56
 -------- 07:00 0.51 0.01 0.16 2.56 0.74
 -------- 08:00 0.55 0.00 0.19 2.97 0.59
 -------- 09:00 0.46 0.00 0.27 2.42 0.49
 -------- 10:00 0.35 0.00 0.35 3.14 0.39
 27.09.12 11:00 0.21 0.00 0.34 1.67 0.17
 -------- 12:00 0.12 0.00 0.28 1.56 0.07
 -------- 13:00 0.10 0.01 0.26 1.56 0.07
 -------- 14:00 0.10 0.01 0.27 1.65 0.06
 -------- 15:00 0.10 0.01 0.29 1.49 0.08
 27.09.12 16:00 0.10 0.01 0.31 1.50 0.07
 -------- 17:00 0.11 0.02 0.32 1.51 0.09
 -------- 18:00 0.15 0.03 0.33 1.57 0.12
 -------- 19:00 0.15 0.02 0.34 1.55 0.09
 -------- 20:00 0.15 0.01 0.34 1.54 0.10
 27.09.12 21:00 0.15 0.01 0.35 1.53 0.07
 -------- 22:00 0.17 0.01 0.35 1.54 0.07
 -------- 23:00 0.15 0.01 0.36 1.57 0.07
