 Date Time CO SO2 NO2 CHX NO
 15.12.12 00:00 0.07 0.02 0.25 1.56 0.02
 -------- 01:00 0.06 0.01 0.24 1.57 0.02
 -------- 02:00 0.06 0.01 0.24 1.53 0.01
 -------- 03:00 0.06 0.01 0.22 1.58 0.01
 -------- 04:00 0.06 0.01 0.21 1.75 0.01
 15.12.12 05:00 0.06 0.01 0.20 1.54 0.01
 -------- 06:00 0.06 0.01 0.21 1.72 0.01
 -------- 07:00 0.07 0.01 0.24 1.77 0.02
 -------- 08:00 0.11 0.01 0.27 1.59 0.03
 -------- 09:00 1.99 0.02 0.30 1.62 0.06
 15.12.12 10:00 15.49 0.02 0.30 1.67 0.07
 -------- 11:00 14.40 0.02 0.28 1.67 0.09
 -------- 12:00 2.53 0.02 0.27 1.79 0.11
 -------- 13:00 ---- 0.02 0.27 1.78 0.10
 -------- 14:00 ---- 0.02 0.28 2.35 0.10
 15.12.12 15:00 ---- 0.02 0.32 1.66 0.09
 -------- 16:00 ---- 0.02 0.34 1.80 0.09
 -------- 17:00 ---- 0.02 0.36 1.86 0.09
 -------- 18:00 ---- 0.02 0.35 1.73 0.07
 -------- 19:00 ---- 0.01 0.34 1.73 0.06
 15.12.12 20:00 ---- 0.02 0.34 1.65 0.06
 -------- 21:00 ---- 0.02 0.35 1.94 0.07
 -------- 22:00 8.62 0.02 0.34 1.96 0.09
 -------- 23:00 ---- 0.02 0.34 1.81 0.12
 -------- 00:00 ---- 0.03 0.34 1.99 0.11
 16.12.12 01:00 ---- 0.03 0.33 1.84 0.11
 -------- 02:00 ---- 0.03 0.32 1.72 0.10
 -------- 03:00 ---- 0.03 0.31 1.79 0.09
 -------- 04:00 ---- 0.03 0.31 2.08 0.10
 -------- 05:00 ---- 0.03 0.30 1.79 0.09
 16.12.12 06:00 ---- 0.03 0.30 1.84 0.10
 -------- 07:00 19.06 0.03 0.30 1.77 0.11
 -------- 08:00 15.28 0.03 0.30 1.93 0.13
 -------- 09:00 ---- 0.03 0.30 2.04 0.14
 -------- 10:00 ---- 0.03 0.32 1.96 0.19
 16.12.12 11:00 16.64 0.04 0.32 3.10 0.22
 -------- 12:00 11.12 0.04 0.33 2.03 0.23
 -------- 13:00 9.16 0.05 0.37 1.99 0.23
 -------- 14:00 ---- 0.06 0.38 1.88 0.21
 -------- 15:00 ---- 0.06 0.39 2.02 0.19
 16.12.12 16:00 ---- 0.05 0.40 2.06 0.17
 -------- 17:00 6.72 0.05 0.40 1.86 0.18
 -------- 18:00 4.79 0.04 0.40 4.51 0.15
 -------- 19:00 ---- 0.03 0.38 5.22 0.10
 -------- 20:00 ---- 0.02 0.37 4.03 0.11
 16.12.12 21:00 ---- 0.02 0.38 3.28 0.13
 -------- 22:00 ---- 0.03 0.38 3.37 0.17
 -------- 23:00 ---- 0.04 0.38 3.52 0.20
