 Date Time CO NO2 CHX NO
 18.02.13 12:00 0.16 0.37 1.80 0.15
 -------- 13:00 0.13 0.34 1.76 0.10
 -------- 14:00 0.12 0.33 1.72 0.07
 -------- 15:00 0.11 0.27 1.68 0.04
 -------- 16:00 0.10 0.20 1.63 0.02
 18.02.13 17:00 0.15 0.21 1.63 0.01
 -------- 18:00 0.17 0.23 1.63 0.01
 -------- 19:00 0.18 0.30 1.64 0.01
 -------- 20:00 0.19 0.34 1.66 0.02
 -------- 21:00 0.19 0.35 1.67 0.02
 18.02.13 22:00 0.20 0.40 1.72 0.05
 -------- 23:00 0.20 0.39 1.72 0.06
 -------- 00:00 0.19 0.38 1.69 0.07
 -------- 01:00 0.18 0.37 1.68 0.03
 -------- 02:00 0.12 0.37 1.71 0.03
 19.02.13 03:00 0.10 0.39 1.74 0.07
 -------- 04:00 0.10 0.38 1.74 0.07
 -------- 05:00 0.10 0.38 1.77 0.07
 -------- 06:00 0.13 0.38 1.84 0.11
 -------- 07:00 0.18 0.40 1.90 0.21
 19.02.13 08:00 0.19 0.42 1.91 0.21
 -------- 09:00 0.18 0.43 1.90 0.20
 -------- 10:00 0.16 0.43 1.85 0.19
 -------- 11:00 0.09 0.30 1.70 0.07
 -------- 12:00 0.05 0.22 1.67 0.05
 19.02.13 13:00 ---- 0.19 1.62 0.03
 -------- 14:00 ---- 0.16 1.62 0.03
 -------- 15:00 ---- 0.17 1.60 0.02
 -------- 16:00 ---- 0.18 1.61 0.02
 -------- 17:00 ---- 0.19 1.61 0.01
 19.02.13 18:00 ---- 0.21 1.60 0.01
 -------- 19:00 ---- 0.31 1.62 0.01
 -------- 20:00 ---- 0.35 1.63 0.01
 -------- 21:00 0.03 0.45 1.68 0.06
 -------- 22:00 0.13 0.49 1.76 0.15
 19.02.13 23:00 0.19 0.50 1.80 0.24
 -------- 00:00 0.19 0.50 1.82 0.29
 -------- 01:00 0.18 0.49 1.84 0.28
 -------- 02:00 0.17 0.48 1.86 0.29
 -------- 03:00 0.15 0.49 1.87 0.30
 20.02.13 04:00 0.13 0.48 1.87 0.26
 -------- 05:00 0.16 0.50 1.95 0.31
 -------- 06:00 0.22 0.61 2.15 0.49
 -------- 07:00 0.31 0.62 2.21 0.57
 -------- 08:00 0.19 0.61 2.30 0.58
 20.02.13 09:00 ---- 0.59 2.21 0.53
 -------- 10:00 ---- 0.67 2.31 0.68
 -------- 11:00 ---- 0.42 1.81 0.16
